1	128	8	76.970839977	10.319181919	318.218138933
1	64	8	71.961014748	10.319883347	318.229881287
1	32	8	69.607518435	10.317682981	318.223243952
1	16	8	86.894440889	10.331007719	318.265646458
1	8	8	475.901810169	10.314833879	318.243624210

