cpu2gpu_time	gpu_time
0.012564659	3.419541836
0.011746407	0.326993465
0.011552095	0.324241400
0.011619806	0.325340033
0.011600733	0.325023174
0.011596441	0.325643778
0.011638403	0.325512648
0.011596680	0.324440241
0.011689425	0.324959517
0.011669159	0.325935841
0.011730909	0.325516224
0.011675596	0.325340271
0.011688471	0.326036930
0.011676311	0.325359821
0.011614084	0.327168941
0.011654615	0.325648308
0.011732340	0.325670242
0.011584759	0.325659990
0.011670351	0.324671030
0.011594057	0.325043440
0.011670113	0.325197697
0.011631489	0.325346947
0.011637449	0.325112581
0.011596203	0.325417995
0.011731625	0.325977087
0.011590719	0.324536562
0.011668444	0.325679541
0.011619806	0.325412273
0.011733770	0.325339556
0.011579990	0.325254679
0.011792660	0.325360537
0.011613369	0.325020075
0.011594772	0.325571537
0.011585712	0.325519800
0.011594534	0.325523615
0.011635303	0.325653076
0.011681318	0.325336218
0.011579037	0.325135708
0.011908531	0.325319529
0.012159348	1.757864952
