cpu2gpu_time	gpu_time
0.035713196	2.462289810
0.013859034	0.171864033
0.005927324	0.170446873
0.006028652	0.172158718
0.006029844	0.171628952
0.006026268	0.171061039
0.006004810	0.171134233
0.005988359	0.171564341
0.006093502	0.171680927
0.006037474	0.171374798
0.006033182	0.170849562
0.005982399	0.170804977
0.005996704	0.171133041
0.006022215	0.171113014
0.006121874	0.176490545
0.006034851	0.171085119
0.005986452	0.170905590
0.006055593	0.171469450
0.006183863	0.188879013
0.006045341	0.170913458
0.005997896	0.170823097
0.006123304	0.171355963
0.006100416	0.171714306
0.006064892	0.171080589
0.006004572	0.171220303
0.006007433	0.171165705
0.006053448	0.171435595
0.006073952	0.171248198
0.006054640	0.170987844
0.005994320	0.171166658
0.006137609	0.171422243
0.006089449	0.171466589
0.005996466	0.171048164
0.005971909	0.171125412
0.006052971	0.170951128
0.006012440	0.171250582
0.006043434	0.171305418
0.006078243	0.171395302
0.006076574	0.171290636
0.006013393	0.171074152
0.006009340	0.171260357
0.005985260	0.171360254
0.006092787	0.171509743
0.005995512	0.171093702
0.006020069	0.180880308
0.005989075	0.171435595
0.006044626	0.171558142
0.006005526	0.171278238
0.006132841	0.182624817
0.005986452	0.170973778
0.006050110	0.171429157
0.006041288	0.170917034
0.006008387	0.171023846
0.005994797	0.171072245
0.006056547	0.171051502
0.006016254	0.171020746
