cpu2gpu_time	gpu_time
0.050414562	2.040879011
0.021466017	0.078148127
0.009846449	0.076571941
0.008930206	0.076503992
0.008878469	0.077109814
0.008841753	0.077033997
0.013290882	0.076663494
0.008860826	0.076418638
0.008908749	0.076574802
0.008902073	0.076693296
0.023570776	0.076718807
0.008874655	0.076457500
0.008913994	0.076617479
0.008905172	0.076384068
0.008895636	0.076697588
0.008876801	0.077049494
0.008877277	0.076419115
0.009042978	0.087878466
0.008880854	0.077066898
0.008842945	0.076942444
0.008921146	0.077093601
0.008916616	0.095880270
0.008875132	0.077041149
0.008851290	0.076895475
0.008892775	0.077080488
0.008906603	0.076646805
0.008899689	0.076498032
0.008884192	0.077018499
0.008872747	0.077060461
0.008994579	0.092073441
0.008925676	0.077048302
0.008869171	0.077008724
0.008898258	0.077216148
0.008956432	0.077268362
0.008905411	0.077115297
0.008858681	0.076279402
0.008898735	0.077341318
0.008954525	0.077347994
0.008886814	0.076616287
0.008897781	0.076369286
0.008874655	0.076427698
0.008903027	0.076545238
0.008882523	0.076500893
0.008874416	0.076442003
0.008910179	0.076780796
0.008953571	0.076718330
0.008840561	0.076315403
0.008852243	0.077142954
0.008866787	0.077142954
0.010087252	0.076825857
0.009954691	0.076553583
0.009827375	0.076142550
0.003165722	0.309428453
