cpu2gpu_time	gpu_time
0.057856083	3.664475203
0.023131609	0.463650942
0.010625839	0.459487438
0.010625362	0.460400105
0.010748863	0.482859850
0.010774612	0.460363626
0.010709763	0.460879803
0.010809898	0.460797548
0.011198044	0.461246490
0.010797024	0.460378170
0.010734081	0.460123777
0.031138897	0.459439516
0.010807276	0.461488724
0.010717154	0.461285353
0.011826754	0.460686207
0.011167049	0.460874796
0.011623144	0.459688902
0.010861635	0.460127115
0.010819674	0.460852385
0.011353970	0.460841894
0.013073683	0.462354422
0.010761261	0.461370230
0.010943651	0.471492052
0.010849714	0.461171389
0.010868073	0.463160038
0.010749102	0.460939884
0.025135040	0.459475994
0.010789394	0.460826159
0.010740042	0.460966587
0.010692596	0.461284876
0.011845112	0.461735249
0.011472225	0.460721016
0.010773420	0.460254431
0.010700464	0.460633278
0.010760307	0.460830927
0.011209726	0.461262465
0.010803223	0.460644722
0.010919094	0.461828470
0.010694504	0.460214138
0.010626793	0.460491419
0.010636568	0.458446503
0.010660410	0.459313631
0.010605335	0.459492207
0.004690170	1.159931421
