cpu2gpu_time	gpu_time
0.070173979	3.311967134
0.026598454	0.353495121
0.012032986	0.334817410
0.012040138	0.335291386
0.012065649	0.334941864
0.011979818	0.335465431
0.011999607	0.335357666
0.012127638	0.335294724
0.012092590	0.335267782
0.012104988	0.335446358
0.011991262	0.335311651
0.011972427	0.335767031
0.012048006	0.336942673
0.013955355	0.335642338
0.012100220	0.335299969
0.012097836	0.335787058
0.011998892	0.335269451
0.012014866	0.335382938
0.012005806	0.335917234
0.012149334	0.335529089
0.011965036	0.335171938
0.011995077	0.335237503
0.012202501	0.335542202
0.011989594	0.335281134
0.011976004	0.335284710
0.011987209	0.335855722
0.012063265	0.335931778
0.012043238	0.335045099
0.011983871	0.336402178
0.011985302	0.337617636
0.011986256	0.335336685
0.011985779	0.335327387
0.011969805	0.335428476
0.011986017	0.335619926
0.011980057	0.335287809
0.012040615	0.335990429
0.013512611	0.335525513
0.012026548	0.335141897
0.007758379	1.248096466
