cpu2gpu_time	gpu_time
0.000328302	1.003836632
0.000207901	0.012271166
0.000157118	0.012841225
0.000347614	0.013566017
0.000373125	0.011723042
0.000158548	0.011154890
0.000137806	0.012802362
0.000308275	0.012542248
0.000336885	0.011758089
0.000164032	0.011506796
0.000139713	0.012082815
0.000149488	0.011652708
0.000328779	0.012465715
0.000140905	0.010857105
0.000336409	0.011591673
0.000391960	0.012330532
0.000136137	0.010675907
0.000143290	0.010652065
0.000139952	0.010675907
0.000418901	0.013144970
0.000169516	0.011479855
0.000365019	0.012293100
0.000147581	0.010864735
0.000153065	0.013140917
0.000294685	0.011492252
0.000139952	0.010789394
0.000135660	0.010816336
0.000153780	0.011964560
0.000327349	0.011516333
0.000132561	0.011686087
0.000289202	0.011406183
0.000301838	0.012123346
0.000329733	0.011492252
0.000251055	0.011703968
0.000144958	0.012265205
0.000143766	0.012562275
0.000533342	0.011456251
0.000324726	0.011572123
0.000141621	0.010686398
0.000406504	0.011941910
0.000322819	0.012158155
0.000259161	0.011542320
0.000149012	0.012063026
0.000184774	0.011220694
0.000267029	0.011396885
0.000141382	0.010735989
0.000527620	0.011614084
0.000154734	0.012596846
0.000317097	0.011425018
0.000142813	0.010658026
0.000298977	0.012127399
0.000150919	0.011493444
0.000257969	0.011280537
0.000142336	0.010660410
0.000322819	0.012763739
0.000149727	0.011417627
