cpu2gpu_time	gpu_time
0.000839472	1.406022549
0.000665665	0.045323372
0.000605822	0.037959576
0.000590801	0.042845726
0.000612974	0.040781021
0.000598431	0.039929867
0.000616789	0.038265705
0.000545502	0.038325310
0.000572920	0.039101839
0.000656366	0.036558390
0.000602245	0.039061785
0.000620127	0.036847353
0.000563860	0.036150694
0.000579357	0.037719727
0.000541925	0.038032055
0.000740528	0.035977364
0.000581741	0.042168140
0.000607729	0.037183046
0.000599861	0.041814089
0.000596285	0.037606955
0.000588179	0.035299778
0.000534058	0.037593603
0.000540495	0.036774874
0.001857758	0.035740852
0.000571489	0.036550760
0.000602722	0.042274475
0.000602961	0.038631916
0.000584126	0.038685083
0.000586987	0.052181721
0.000595808	0.048194408
0.000545740	0.040606022
0.000569820	0.042143345
0.000549555	0.050675869
0.000648022	0.046017885
0.000577688	0.049314260
0.000542164	0.050554514
0.000626087	0.049347878
0.000597954	0.054102898
0.000640869	0.045133829
0.000574827	0.046145678
0.000583887	0.054201126
0.000593662	0.045775175
0.000606060	0.041110992
0.000595331	0.048494339
0.000581264	0.048244476
0.000587225	0.047250986
0.000579596	0.045536280
0.001952410	0.041868210
0.000573874	0.050074100
0.000580788	0.047344923
0.000572920	0.044472933
0.000563383	0.048309088
0.000583410	0.046986818
0.000575781	0.045640230
0.000568390	0.042131424
0.000563622	0.041858673
