cpu2gpu_time	gpu_time
0.011005640	2.095024109
0.022458315	0.084236622
0.010041952	0.083531857
0.010681152	0.084338188
0.009966373	0.083764315
0.009980202	0.083849669
0.010045052	0.083419800
0.009999514	0.083921909
0.010077953	0.083624840
0.010066986	0.083271503
0.010093689	0.083418608
0.009973288	0.083061218
0.010070086	0.083809137
0.010007620	0.083115101
0.010869265	0.083193779
0.010040045	0.083325386
0.010005713	0.083256006
0.010054111	0.083198309
0.010044813	0.084464788
0.010019064	0.083373308
0.010123730	0.083924055
0.010134220	0.084557295
0.010034561	0.083774805
0.009978533	0.083309174
0.009991407	0.083647490
0.009995937	0.083698273
0.009996176	0.084190845
0.010028362	0.083862066
0.009994268	0.084017038
0.009988785	0.083768606
0.010003567	0.083747625
0.010051012	0.083065033
0.009950399	0.083749056
0.010049343	0.084000349
0.009989500	0.084104300
0.010220289	0.083500385
0.009986877	0.083082914
0.010047913	0.083100080
0.010069370	0.083697081
0.010029078	0.083132982
0.009950876	0.083186388
0.010007143	0.083167553
0.009998083	0.083098888
0.010673285	0.083931923
0.010994434	0.083487988
0.011198997	0.083057404
0.004715681	0.414409876
