cpu2gpu_time	gpu_time
0.057403326	3.664611340
0.026498795	0.461498737
0.010708332	0.454757929
0.010654449	0.454121351
0.010614395	0.454030275
0.010755062	0.454066753
0.010666132	0.454266071
0.010645151	0.453875065
0.010745287	0.453897953
0.010690689	0.455438137
0.010953426	0.455488920
0.010699749	0.454939365
0.010677814	0.453913212
0.010681629	0.454488754
0.010728359	0.454752684
0.010997057	0.454533100
0.010631084	0.454744816
0.010732174	0.453955650
0.010642529	0.453665972
0.010634184	0.454067945
0.010621786	0.454098940
0.010742188	0.454247952
0.010615826	0.454538345
0.012434959	0.454262495
0.010622263	0.453953028
0.010734081	0.455072165
0.010723352	0.454929113
0.010638475	0.455506086
0.010714054	0.455345154
0.010611534	0.453647852
0.010660887	0.454838276
0.010598660	0.452996254
0.010703564	0.453793287
0.010731220	0.454339981
0.010640144	0.454473495
0.010650873	0.454457045
0.010706663	0.453917503
0.010555744	0.453182697
0.011423588	0.454240322
0.011857748	0.453473091
0.011858225	0.453340054
0.011715174	0.453814983
0.011762381	0.453834534
0.009891987	2.038932323
