f38880ab-c8f4-4d3e-8b45-ef968767dfe0	0	1703993778.0734274	94.15238219836066
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	1	1703993779.8067708	73.84688451462884
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	2	1703993781.539356	73.87907807015576
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	3	1703993783.2733693	73.81902235989197
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	4	1703993785.0055673	73.89569392834633
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	5	1703993786.7391486	73.83666730343757
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	6	1703993788.47122	73.9009832845887
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	7	1703993790.2050962	73.82407741373741
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	8	1703993791.9375777	73.88348044314324
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	9	1703993793.6715248	73.82101181653941
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	10	1703993795.403991	73.88412101688445
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	11	1703993797.1375928	73.83568229434707
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	12	1703993798.869937	73.88934770021568
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	13	1703993800.6037154	73.82826002982169
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	14	1703993802.335839	73.89871487177624
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	15	1703993804.0693476	73.83968342253992
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	16	1703993805.801887	73.88100976275742
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	17	1703993807.535528	73.8340677486623
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	18	1703993809.2680373	73.88227050082618
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	19	1703993811.0019636	73.82194568010966
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	20	1703993812.7342916	73.89003922343679
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	21	1703993814.4688401	73.79542097214825
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	22	1703993816.2006261	73.91316185395102
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	23	1703993817.9348114	73.8108829450502
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	24	1703993819.6669188	73.89948794749534
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	25	1703993821.4007888	73.82429059387152
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	26	1703993823.133204	73.88629701698706
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	27	1703993824.8671014	73.8231130427991
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	28	1703993826.5999055	73.86966505604919
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	29	1703993828.3337486	73.82541742360497
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	30	1703993830.0668557	73.85689118415424
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	31	1703993831.8010075	73.81236455027219
f38880ab-c8f4-4d3e-8b45-ef968767dfe0	32	1703993833.5328054	73.91267341301484
