a2083f24-fd84-4163-ad06-751cb524e63b	0	1703993747.3026865	216.48945963012935
a2083f24-fd84-4163-ad06-751cb524e63b	1	1703993747.8856244	219.58700844856583
a2083f24-fd84-4163-ad06-751cb524e63b	2	1703993748.4682217	219.71632672020522
a2083f24-fd84-4163-ad06-751cb524e63b	3	1703993749.0506988	219.76012633719554
a2083f24-fd84-4163-ad06-751cb524e63b	4	1703993749.6332154	219.7447450163866
a2083f24-fd84-4163-ad06-751cb524e63b	5	1703993750.2156537	219.77452016639745
a2083f24-fd84-4163-ad06-751cb524e63b	6	1703993750.7981555	219.75050151590628
a2083f24-fd84-4163-ad06-751cb524e63b	7	1703993751.3805983	219.77290076648364
a2083f24-fd84-4163-ad06-751cb524e63b	8	1703993751.9629955	219.7901755960325
a2083f24-fd84-4163-ad06-751cb524e63b	9	1703993752.5454607	219.76462420628295
a2083f24-fd84-4163-ad06-751cb524e63b	10	1703993753.1280909	219.70212032831472
a2083f24-fd84-4163-ad06-751cb524e63b	11	1703993753.7105808	219.75589850812494
a2083f24-fd84-4163-ad06-751cb524e63b	12	1703993754.2930167	219.7753298753038
a2083f24-fd84-4163-ad06-751cb524e63b	13	1703993754.8754745	219.76696317097233
a2083f24-fd84-4163-ad06-751cb524e63b	14	1703993755.4578795	219.78702633616177
a2083f24-fd84-4163-ad06-751cb524e63b	15	1703993756.0399761	219.90342894264506
a2083f24-fd84-4163-ad06-751cb524e63b	16	1703993756.6223266	219.80763313023192
a2083f24-fd84-4163-ad06-751cb524e63b	17	1703993757.2047355	219.78549672821595
a2083f24-fd84-4163-ad06-751cb524e63b	18	1703993757.7872775	219.73539134787484
a2083f24-fd84-4163-ad06-751cb524e63b	19	1703993758.3699994	219.667601058095
a2083f24-fd84-4163-ad06-751cb524e63b	20	1703993758.9524379	219.77461013375907
a2083f24-fd84-4163-ad06-751cb524e63b	21	1703993759.5348766	219.77434023189517
a2083f24-fd84-4163-ad06-751cb524e63b	22	1703993760.1173007	219.77964842357179
a2083f24-fd84-4163-ad06-751cb524e63b	23	1703993760.6996505	219.80772312470597
a2083f24-fd84-4163-ad06-751cb524e63b	24	1703993761.282133	219.75787747169375
a2083f24-fd84-4163-ad06-751cb524e63b	25	1703993761.8648398	219.6729939790217
a2083f24-fd84-4163-ad06-751cb524e63b	26	1703993763.0251667	110.31609193985197
a2083f24-fd84-4163-ad06-751cb524e63b	27	1703993764.1827958	110.57335711197801
a2083f24-fd84-4163-ad06-751cb524e63b	28	1703993765.3403625	110.57907357356801
a2083f24-fd84-4163-ad06-751cb524e63b	29	1703993766.4978342	110.58809357549092
a2083f24-fd84-4163-ad06-751cb524e63b	30	1703993767.6554441	110.5750423818442
a2083f24-fd84-4163-ad06-751cb524e63b	31	1703993768.8130028	110.57977963174464
a2083f24-fd84-4163-ad06-751cb524e63b	32	1703993769.9700606	110.62772156570301
a2083f24-fd84-4163-ad06-751cb524e63b	33	1703993771.1276066	110.58103233779609
a2083f24-fd84-4163-ad06-751cb524e63b	34	1703993772.2848222	110.61245037467903
a2083f24-fd84-4163-ad06-751cb524e63b	35	1703993773.44221	110.59608980748975
a2083f24-fd84-4163-ad06-751cb524e63b	36	1703993774.5998628	110.57071544096915
a2083f24-fd84-4163-ad06-751cb524e63b	37	1703993775.757454	110.57684157799169
a2083f24-fd84-4163-ad06-751cb524e63b	38	1703993776.914904	110.59016656164597
a2083f24-fd84-4163-ad06-751cb524e63b	39	1703993778.6512296	73.7199796225783
a2083f24-fd84-4163-ad06-751cb524e63b	40	1703993780.3838575	73.87732946712005
a2083f24-fd84-4163-ad06-751cb524e63b	41	1703993782.1176474	73.82771179587078
a2083f24-fd84-4163-ad06-751cb524e63b	42	1703993783.8504791	73.86859785704792
a2083f24-fd84-4163-ad06-751cb524e63b	43	1703993785.583796	73.84794092835014
a2083f24-fd84-4163-ad06-751cb524e63b	44	1703993787.316302	73.88239251001953
