data_stall_time	cpu2gpu_time	gpu_time
1.985221624	0.001764536	0.188241243
0.000248909	0.001764536	0.188235998
0.000249863	0.001764536	0.188235044
0.000269413	0.001764536	0.188239098
0.000248671	0.001764536	0.188247204
0.000287056	0.001764536	0.193340778
0.024539471	0.001764536	0.193333149
0.023077488	0.001764536	0.188237429
0.000338316	0.001764536	0.188234091
0.000286341	0.001764536	0.188246965
0.000426292	0.001764536	0.188236713
0.000450373	0.001764536	0.188235044
0.000282764	0.001764536	0.188241482
0.000387430	0.001764536	0.193293571
0.015786171	0.001764536	0.188247442
0.000248194	0.001764536	0.188236475
0.000287294	0.001764536	0.188237190
0.000262260	0.001764536	0.188238859
0.000275850	0.001764536	0.188245773
0.000607014	0.001764536	0.193308592
0.015670300	0.001764536	0.188240051
0.000300646	0.001764536	0.188238859
0.000350952	0.001764536	0.188235044
0.000245571	0.001764536	0.188237429
0.000309706	0.001764536	0.188236475
0.000249386	0.001764536	0.188244104
0.000434160	0.001764536	0.188236952
0.000381708	0.001764536	0.188237667
0.000262499	0.001764536	0.193343639
0.024027109	0.001764536	0.188235998
0.000298262	0.001764536	0.188236713
0.000269651	0.001764536	0.188237190
0.000406027	0.001764536	0.188232422
0.000203848	0.001764536	0.188236952
0.000319719	0.001764536	0.188233137
0.000414133	0.001764536	0.188235283
0.000248909	0.001764536	0.188256979
0.000331640	0.001764536	0.193316936
0.014897823	0.001764536	0.188254356
0.000386238	0.001764536	0.193330050
0.018580675	0.001764536	0.188237906
0.000251532	0.001764536	0.188234568
0.000332832	0.001764536	0.188232899
0.000266790	0.001764536	0.188245773
0.000276804	0.001764536	0.188237190
0.000270844	0.001764536	0.193304539
0.015622616	0.001764536	0.188263178
0.000473022	0.001764536	0.188255787
0.000293970	0.001764536	0.196936369
0.000415325	0.001764536	0.188234568
0.000316143	0.001764536	0.190973282
0.000280380	0.001764536	0.188234329
0.000261784	0.001764536	0.193310261
0.015906096	0.001764536	0.198173761
0.000445366	0.001764536	0.188243628
0.000373363	0.001764536	0.188270092
0.000370741	0.001764536	0.188245535
0.000355959	0.001764536	0.188235283
0.000369787	0.001764536	0.195019007
0.014552593	0.001764536	0.188226938
0.000275373	0.001764536	0.188234329
0.000311613	0.001764536	0.188235044
0.000313997	0.001764536	0.188238859
0.000355244	0.001764536	0.188301325
0.000555277	0.001764536	0.188242435
0.000322342	0.001764536	0.188235760
0.000372410	0.001764536	0.190277815
0.000487089	0.001764536	0.188239098
0.000245810	0.001764536	0.193319082
0.022170544	0.001764536	0.193305969
0.015824556	0.001764536	0.188256264
0.000577450	0.001764536	0.188292742
0.000275612	0.001764536	0.188240290
0.000287771	0.001764536	0.193312168
0.028534889	0.001764536	0.188286304
0.000462770	0.001764536	0.188294172
0.000531912	0.001764536	0.188301325
0.000604153	0.001764536	0.189141035
0.000450850	0.001764536	0.188297987
0.000401497	0.001764536	0.193441391
0.016137600	0.001764536	0.188308001
0.000427008	0.001764536	0.188302517
0.000478745	0.001764536	0.188306093
0.000391960	0.001764536	0.188299894
0.000503302	0.001764536	0.188325405
0.000700712	0.001764536	0.188317060
0.000753880	0.001764536	0.188292980
0.000419140	0.001764536	0.195045948
0.000662088	0.001764536	0.188299656
0.000447750	0.001764536	0.188302994
0.000488997	0.001764536	0.188303471
0.000428677	0.001764536	0.196219206
0.000513077	0.001764536	0.188303709
