data_stall_time	cpu2gpu_time	gpu_time
1.762945890	0.002145290	0.068759680
0.015931129	0.002145290	0.070677996
0.221766472	0.002145290	0.063655615
0.000382900	0.002145290	0.063664436
0.000406742	0.002145290	0.063661575
0.000384331	0.002145290	0.063657522
0.000534773	0.002145290	0.063660622
0.000388145	0.002145290	0.063660383
0.449657679	0.002145290	0.063666582
0.000575066	0.002145290	0.068776131
0.645634413	0.002145290	0.063684702
0.000580072	0.002145290	0.063649416
0.000473022	0.002145290	0.063659668
0.000424385	0.002145290	0.063660383
0.000426531	0.002145290	0.063669920
0.000428915	0.002145290	0.063663244
0.334770441	0.002145290	0.068753242
0.036110878	0.002145290	0.063651085
0.418054342	0.002145290	0.063666344
0.000404358	0.002145290	0.063661814
0.000433207	0.002145290	0.063668728
0.000403881	0.002145290	0.063666582
0.000409603	0.002145290	0.063667774
0.000416517	0.002145290	0.063666344
0.562911749	0.002145290	0.068793774
0.016120911	0.002145290	0.072031021
0.518563032	0.002145290	0.063673496
0.000408888	0.002145290	0.063666582
0.000619888	0.002145290	0.063667774
0.000399351	0.002145290	0.063665390
0.000416994	0.002145290	0.063672304
0.000429869	0.002145290	0.063662052
0.405924559	0.002145290	0.068802357
0.016285658	0.002145290	0.063670635
0.227077246	0.002145290	0.068803072
0.024089098	0.002145290	0.063662529
0.000648260	0.002145290	0.063667536
0.000444412	0.002145290	0.063666582
0.000427008	0.002145290	0.063660145
0.000466585	0.002145290	0.063669920
0.486474991	0.002145290	0.068819523
0.016247034	0.002145290	0.063672543
0.211376190	0.002145290	0.063657761
0.000427246	0.002145290	0.068823576
0.018699646	0.002145290	0.063658476
0.000402212	0.002145290	0.063679695
0.000421047	0.002145290	0.063668728
0.000447750	0.002145290	0.063673496
0.949772835	0.002145290	0.063664198
0.000467539	0.002145290	0.070181131
0.000577927	0.002145290	0.063667774
0.000389338	0.002145290	0.063658476
0.000580311	0.002145290	0.063669443
0.000399113	0.002145290	0.063670158
0.000408888	0.002145290	0.063684464
0.000412941	0.002145290	0.063664436
0.992497683	0.002145290	0.068753004
0.016297102	0.002145290	0.063676357
0.000434160	0.002145290	0.063666582
0.000423670	0.002145290	0.063664198
0.000442505	0.002145290	0.063667774
0.000650406	0.002145290	0.063666105
0.000422478	0.002145290	0.067370176
0.000419855	0.002145290	0.067432880
0.721667528	0.002145290	0.063666821
0.000474215	0.002145290	0.063659668
0.086922169	0.002145290	0.063659668
0.000411749	0.002145290	0.063683987
0.000683308	0.002145290	0.063663006
0.000420094	0.002145290	0.063663244
0.000425577	0.002145290	0.068814993
0.021197081	0.002145290	0.063676119
0.654863596	0.002145290	0.063659430
0.000400782	0.002145290	0.063667297
0.059873343	0.002145290	0.063660383
0.000547647	0.002145290	0.063669682
0.000616789	0.002145290	0.063666344
0.000396013	0.002145290	0.063668728
0.000423431	0.002145290	0.068796635
0.019363403	0.002145290	0.063662529
0.673854351	0.002145290	0.063660622
0.000470400	0.002145290	0.068812609
0.014420748	0.002145290	0.063670635
0.000420809	0.002145290	0.063663244
0.000448704	0.002145290	0.063663721
0.000628233	0.002145290	0.063661098
0.000427961	0.002145290	0.067352772
0.000783205	0.002145290	0.063669205
0.777066231	0.002145290	0.063667536
0.000473738	0.002145290	0.068803549
0.014107943	0.002145290	0.063667059
0.000413895	0.002145290	0.063664913
0.000620127	0.002145290	0.063671112
0.000432968	0.002145290	0.063681602
0.000426531	0.002145290	0.068733454
0.021358252	0.002145290	0.063668966
0.966958046	0.002145290	0.063675642
0.000456572	0.002145290	0.063662767
0.000405550	0.002145290	0.068815231
0.022823572	0.002145290	0.063658237
0.000610113	0.002145290	0.063665867
0.000391245	0.002145290	0.063667059
0.000499725	0.002145290	0.063668966
0.000448704	0.002145290	0.063669920
0.732932329	0.002145290	0.063600540
0.000336170	0.002145290	0.063601494
0.000257969	0.002145290	0.063602448
0.000325203	0.002145290	0.063604116
0.000258446	0.002145290	0.063603401
0.000279427	0.002145290	0.063600779
0.000263214	0.002145290	0.068307638
0.000348806	0.002145290	0.063609838
0.695644617	0.002145290	0.068688631
0.023792267	0.002145290	0.063603640
0.078600168	0.002145290	0.063605785
0.000268698	0.002145290	0.063607216
0.000263453	0.002145290	0.063602448
0.000263453	0.002145290	0.063612700
0.000416517	0.002145290	0.063602924
0.385077238	0.002145290	0.063601494
0.220578671	0.002145290	0.081005335
0.056024551	0.002145290	0.063615561
0.391116142	0.002145290	0.063601732
0.000269413	0.002145290	0.063608408
0.000284910	0.002145290	0.063601017
0.000249386	0.002145290	0.063605785
0.000462055	0.002145290	0.063652992
0.214613199	0.002145290	0.063603163
0.081036091	0.002145290	0.063618660
0.199959993	0.002145290	0.063603878
0.334521532	0.002145290	0.063604593
0.000259161	0.002145290	0.063606739
0.000363111	0.002145290	0.063605785
0.000380754	0.002145290	0.070924520
0.000334024	0.002145290	0.063603640
0.434165478	0.002145290	0.063606024
0.321924210	0.002145290	0.063601971
0.000272751	0.002145290	0.063604116
0.187090397	0.002145290	0.071509361
0.000553846	0.002145290	0.063655138
0.000351667	0.002145290	0.063660383
0.000421286	0.002145290	0.063606262
0.000274420	0.002145290	0.068669081
0.267031908	0.002145290	0.063602686
0.647624016	0.002145290	0.063603401
0.000324965	0.002145290	0.063601494
0.000292778	0.002145290	0.063610315
0.000273943	0.002145290	0.068677664
0.018410921	0.002145290	0.063606262
0.000342369	0.002145290	0.063602209
0.000351906	0.002145290	0.068671942
0.438984394	0.002145290	0.063600779
0.566867590	0.002145290	0.069950581
0.014050722	0.002145290	0.063604355
0.000419855	0.002145290	0.063601971
0.000351667	0.002145290	0.063606501
0.000455856	0.002145290	0.063643694
0.000209093	0.002145290	0.066539526
0.000278711	0.002145290	0.063611746
0.225655079	0.002145290	0.073961496
0.583632469	0.002145290	0.063603401
0.000400543	0.002145290	0.063600779
0.000254393	0.002145290	0.063602686
0.000282288	0.002145290	0.068675756
0.022546530	0.002145290	0.063607693
0.000433207	0.002145290	0.068681240
0.015831470	0.002145290	0.063613653
0.099691629	0.002145290	0.063605547
0.656939745	0.002145290	0.063606262
0.000336409	0.002145290	0.063604593
0.000282764	0.002145290	0.063602209
0.000398874	0.002145290	0.063603878
0.000357866	0.002145290	0.068682194
0.027069092	0.002145290	0.063599825
0.000235081	0.002145290	0.063599348
0.240727425	0.002145290	0.063605309
0.609711885	0.002145290	0.063600779
0.000326872	0.002145290	0.063598871
0.000312090	0.002145290	0.063596725
0.000263929	0.002145290	0.063599348
0.000302792	0.002145290	0.063599110
0.000308275	0.002145290	0.063604593
0.000301600	0.002145290	0.063606739
0.504063606	0.002145290	0.063640594
0.264821053	0.002145290	0.063603401
0.000304461	0.002145290	0.068696976
0.015680313	0.002145290	0.063607931
0.000266790	0.002145290	0.063603401
0.000292778	0.002145290	0.066926718
0.000626087	0.002145290	0.063603878
0.000402689	0.002145290	0.068677187
0.402033091	0.002145290	0.063606024
0.598082542	0.002145290	0.068686008
0.010511160	0.002145290	0.063614130
0.000356197	0.002145290	0.063603401
0.000264883	0.002145290	0.063596487
0.000283241	0.002145290	0.063598156
0.000352859	0.002145290	0.063595772
0.000317335	0.002145290	0.063601732
0.655443192	0.002145290	0.063607216
0.159342527	0.002145290	0.074849129
0.000632286	0.002145290	0.063603640
0.000259638	0.002145290	0.068695545
0.010553837	0.002145290	0.063607454
0.000276566	0.002145290	0.063605070
0.000290155	0.002145290	0.063607454
0.000355005	0.002145290	0.063597679
0.800215721	0.002145290	0.068697453
0.048259735	0.002145290	0.063606024
0.000261307	0.002145290	0.063605070
0.000349522	0.002145290	0.081426382
0.000802279	0.002145290	0.063607693
0.000321150	0.002145290	0.063598871
0.000278234	0.002145290	0.063603640
0.000284195	0.002145290	0.063596010
0.873803616	0.002145290	0.068674326
0.013759613	0.002145290	0.063601494
0.000276327	0.002145290	0.063596725
0.000283718	0.002145290	0.068686485
0.015622139	0.002145290	0.063617945
