cpu2gpu_time	gpu_time
0.048950672	3.225045681
0.022330046	0.370696068
0.008899450	0.369197845
0.008679390	0.366871357
0.008653641	0.368190527
0.008762360	0.368495464
0.008752584	0.368287802
0.008614063	0.368067980
0.008756399	0.368274212
0.008758307	0.368585825
0.008642197	0.367180586
0.008878946	0.374871492
0.008633852	0.368039846
0.008689165	0.367683172
0.008683443	0.368846178
0.008807421	0.369597912
0.008777618	0.368681431
0.008787870	0.368396997
0.008717775	0.368054152
0.008704901	0.368231058
0.008767128	0.368084192
0.008646965	0.367772341
0.008739471	0.367915154
0.008748293	0.367886305
0.008679390	0.368622541
0.008822918	0.368639469
0.008714199	0.368290663
0.008699894	0.368357420
0.008844376	0.367680311
0.008733034	0.368065119
0.008757830	0.367980003
0.008619070	0.367864370
0.024433613	0.369100094
0.008737803	0.367527962
0.026061058	0.367492914
0.008614540	0.372335196
0.008800507	0.367866278
0.008656263	0.367888212
0.008758068	0.368385315
0.008639336	0.368209839
0.008782387	0.367803335
0.008781433	0.367941141
0.008749962	0.367907286
0.008618832	0.368690491
0.008965254	0.368372440
0.008745670	0.367973804
0.008626699	0.367953300
0.008919477	0.368023634
0.008669615	0.368057489
0.026013374	0.367006063
0.009592056	0.366195679
0.009612322	0.366544485
0.009593725	0.367519855
0.007719994	1.726753950
