cpu2gpu_time	gpu_time
0.008043289	1.876953125
0.007385969	0.066842079
0.007349968	0.066832066
0.007377148	0.066767931
0.007345676	0.066879034
0.007360458	0.066807747
0.007420778	0.078050852
0.007358551	0.066874981
0.007348537	0.066894054
0.007462978	0.067017317
0.007459164	0.067183733
0.007383108	0.066698313
0.007501364	0.066988230
0.007501364	0.066632748
0.007389545	0.066341877
0.017776966	0.066396236
0.007451534	0.066444159
0.007588148	0.074084997
0.007367611	0.066820621
0.007530689	0.066493750
0.007386923	0.066207647
0.007446289	0.067101955
0.007373810	0.066804409
0.007518530	0.067108393
0.007442951	0.066436291
0.007508039	0.067326784
0.007372618	0.067099094
0.007385969	0.066337347
0.007466555	0.067096710
0.007471085	0.066557169
0.019134521	0.067291737
0.007376671	0.067112446
0.007477283	0.067312479
0.007457256	0.067077398
0.007400990	0.066911697
0.007394314	0.066340685
0.007450104	0.067125797
0.007481337	0.067050219
0.007380962	0.066800356
0.007397652	0.066424370
0.007465124	0.066987276
0.007462740	0.067047596
0.007366896	0.066127300
0.007374287	0.066164017
0.007475853	0.067012548
0.007471800	0.067174196
0.007374287	0.066395521
0.007410049	0.066396236
0.007447243	0.066991806
0.007460117	0.067116022
0.007365227	0.067079544
0.007464886	0.067090750
0.007415056	0.066445589
0.007504225	0.066527367
0.007380724	0.067901373
0.007435322	0.067203522
