cpu2gpu_time	gpu_time
0.006931543	4.253270388
0.007101536	0.577623367
0.006790161	0.577434063
0.006764412	0.578089952
0.006443977	0.577571392
0.006364584	0.577126741
0.006392002	0.577190399
0.006344795	0.576909781
0.006546497	0.577307940
0.006508827	0.575506449
0.007007122	0.577720881
0.006404638	0.576627970
0.006341457	0.576226234
0.006442785	0.582581758
0.006531000	0.576696634
0.006473780	0.576225519
0.006775856	0.578395605
0.007265806	0.577016592
0.007210970	0.576551676
0.006363630	0.576974869
0.006420135	0.576965094
0.006383657	0.576198339
0.006423950	0.577408791
0.006407738	0.576245785
0.006730556	0.575584412
0.017282724	0.575978756
0.006310225	0.576414824
0.006410837	0.577169418
0.006400108	0.576113462
0.006397963	0.577913284
0.006485701	0.576492548
0.006409168	0.576159239
0.006456852	0.576868057
0.006336212	0.575672626
0.006328106	0.576099157
0.006353378	0.576440096
0.006492138	0.575893402
0.006368160	0.575736046
0.006348372	0.575481176
0.006582499	0.575466633
0.006298542	0.576067924
0.006390572	0.576148748
0.006355047	0.576661110
0.006354094	0.576724052
0.006526232	0.577558994
0.006493807	0.575739622
0.006320477	0.576044559
0.006325245	0.576255798
0.006351948	0.576004267
0.006357908	0.575124264
0.006342649	0.575620890
0.006332874	0.575904131
0.006362438	0.576015234
0.006388187	0.575203657
0.006354570	0.575876236
0.006314039	0.575762033
