cpu2gpu_time	gpu_time
0.011245489	3.514822483
0.024322271	0.482973099
0.010313034	0.446163654
0.010288477	0.446845293
0.010368109	0.447257519
0.010407686	0.449162245
0.010434389	0.448090315
0.010602474	0.448807716
0.010346889	0.451644421
0.010449648	0.446117640
0.010485888	0.446350813
0.010561943	0.448682070
0.010503054	0.448333502
0.010401964	0.447371960
0.010455608	0.447660923
0.010771275	0.448994875
0.010469437	0.448068380
0.010408401	0.447008133
0.010444403	0.447493792
0.010478973	0.448053837
0.011388302	0.447423458
0.010339499	0.447647810
0.010536909	0.447564602
0.010380507	0.447798729
0.010739565	0.447483540
0.010434389	0.446987391
0.010521889	0.447594881
0.010359049	0.447737932
0.010430574	0.447958946
0.010669470	0.446651459
0.010373831	0.448123932
0.010493755	0.450346231
0.010505199	0.447535038
0.010438442	0.447499752
0.010351896	0.447622538
0.010474205	0.447737932
0.010444164	0.447822094
0.010463238	0.446732759
0.010313511	0.447454214
0.010499239	0.447811604
0.010289431	0.446853161
0.010265589	0.446718693
0.010260582	0.445735931
0.010265112	0.446655750
0.009021997	2.132562399
