cpu2gpu_time	gpu_time
0.005776405	2.420956850
0.012125731	0.143376589
0.004901409	0.142274857
0.004899025	0.142317772
0.004885435	0.142409801
0.004894018	0.142739058
0.004906416	0.142780542
0.005572081	0.143368483
0.004940748	0.143472195
0.004931927	0.143042803
0.005129337	0.143037558
0.004911661	0.142427206
0.004958868	0.143495083
0.004966021	0.142798662
0.004910469	0.143103838
0.004946232	0.143058062
0.004878521	0.143210649
0.004977226	0.143198490
0.004918337	0.142478704
0.004955292	0.142860413
0.005023003	0.143089771
0.004981756	0.151084185
0.004902601	0.142386436
0.005041122	0.143305540
0.004935980	0.143107653
0.004958868	0.144046068
0.004921436	0.142875195
0.004944563	0.142554522
0.004930735	0.142729044
0.004882336	0.142837048
0.004950523	0.143004417
0.004999638	0.142952919
0.004986763	0.143842936
0.004916906	0.143074751
0.005002499	0.143915653
0.004985809	0.145581484
0.004902363	0.142981768
0.004916906	0.143048763
0.004957438	0.142987728
0.004972935	0.143244505
0.004935265	0.142697096
0.004978180	0.143007755
0.004892111	0.142857790
0.004988432	0.142977953
0.004973650	0.143155336
0.004931927	0.142708302
0.004914522	0.142983675
0.004948854	0.142836332
0.004989386	0.143074274
0.004899025	0.142838717
0.004911900	0.142817259
0.004943371	0.143826723
0.004958391	0.143263817
0.004880667	0.142696619
0.005074501	0.143520594
0.004923105	0.143292427
