cpu2gpu_time	gpu_time
0.034291029	2.532733917
0.013995886	0.262301922
0.005563736	0.241220474
0.005608559	0.241114378
0.005685568	0.242332220
0.005640268	0.242266178
0.005580425	0.242140055
0.005625248	0.241981745
0.005585194	0.242200851
0.005635738	0.242305517
0.005636215	0.241565943
0.005550623	0.245141029
0.005570173	0.242063999
0.005643368	0.242126703
0.005611181	0.242016077
0.005565882	0.241503954
0.005555153	0.241861582
0.005804777	0.248021364
0.005642414	0.242608786
0.005657673	0.242002487
0.005573988	0.242187738
0.005614519	0.245139837
0.005607367	0.242210388
0.005656004	0.241522074
0.005560160	0.241329908
0.005558729	0.241471529
0.019335270	0.241455793
0.016651630	0.241055965
0.005627155	0.241612196
0.005641222	0.242899895
0.005581856	0.241884470
0.005599260	0.241809130
0.005558252	0.241766691
0.006867170	0.242963791
0.005575418	0.241661310
0.005576134	0.240909100
0.005587578	0.241235018
0.005615711	0.241253853
0.005521536	0.241200209
0.006862164	0.241360664
0.005554676	0.241330862
0.005613565	0.241416454
0.005599499	0.241327763
0.005600214	0.241153479
0.005589485	0.241270781
0.005612373	0.241548538
0.005576134	0.241389513
0.005573750	0.240711451
0.005585670	0.241529703
0.005592823	0.241293430
0.005591393	0.240906477
0.005519152	0.241502047
0.005583286	0.241281509
0.005575657	0.241636038
0.005594015	0.241419554
0.005524158	0.241297245
