cpu2gpu_time	gpu_time
0.032827854	1.788296461
0.005723953	0.052559853
0.005669117	0.051922083
0.005656004	0.052016735
0.005667210	0.052103758
0.005669594	0.052136898
0.005673409	0.051992416
0.005648136	0.052050114
0.005731344	0.052075624
0.005820274	0.063258648
0.005748034	0.052150726
0.005660295	0.051968813
0.005648613	0.051934004
0.005741835	0.052413702
0.005756140	0.052410603
0.005705595	0.063776255
0.005666733	0.051871777
0.005780220	0.062222958
0.005767345	0.052097797
0.005647898	0.051945925
0.005780458	0.052672863
0.005781174	0.052247524
0.005867243	0.059343338
0.005670071	0.051983595
0.005734921	0.052188396
0.005798101	0.052696943
0.005814075	0.052344561
0.005646467	0.052014351
0.005774021	0.052044868
0.005806446	0.052276134
0.005746603	0.052175999
0.005652905	0.051975250
0.005732775	0.052298069
0.005743980	0.052123070
0.005766630	0.052189827
0.005658865	0.051936150
0.005675793	0.054885387
0.005756140	0.052366495
0.005795002	0.052407742
0.005660534	0.052124500
0.005700350	0.065952301
0.005692720	0.052430391
0.005812407	0.058382511
0.005648375	0.051970720
0.005715132	0.052338600
0.005758047	0.061654091
0.005744457	0.052080154
0.005649090	0.051937819
0.005662918	0.052042723
0.005646229	0.051909924
0.005813599	0.052485228
0.005740643	0.052629232
0.005669117	0.052094698
0.005682945	0.052320957
0.005784035	0.052201509
0.008038282	0.052208185
