cpu2gpu_time	gpu_time
0.039945602	1.881844997
0.016164541	0.068221569
0.006820440	0.062019587
0.006765604	0.062489510
0.006776094	0.062447071
0.006751060	0.061989784
0.006769419	0.061971664
0.006826878	0.071962833
0.008340120	0.062968016
0.007023096	0.063990355
0.006840944	0.062205791
0.006820440	0.062956095
0.006793976	0.062758923
0.006942511	0.068806171
0.006793737	0.062710285
0.006808281	0.062140703
0.006807804	0.062677622
0.006920815	0.076622725
0.006871700	0.062915087
0.008048058	0.062707663
0.006778955	0.062158823
0.007028818	0.077109575
0.016495943	0.062625647
0.006862879	0.062203407
0.006786585	0.061903954
0.006936312	0.063662291
0.006801844	0.062046051
0.006857157	0.062570572
0.006807327	0.062653065
0.006959200	0.063213348
0.006906033	0.072933912
0.006845713	0.062718153
0.006797791	0.062565088
0.006825447	0.062770844
0.006786108	0.062544823
0.006843805	0.062705040
0.006792784	0.062785864
0.006919622	0.062415600
0.006821632	0.062249660
0.006778479	0.062539339
0.006779671	0.062032700
0.006903410	0.062433004
0.006777525	0.062080622
0.006778955	0.061859846
0.006756544	0.062662125
0.006861687	0.062108040
0.006787062	0.062633991
0.006814241	0.061974764
0.006787300	0.062745333
0.006925344	0.062907934
0.006781578	0.062474251
0.006794214	0.062615156
0.006829023	0.078173637
0.006884575	0.077196121
0.006806135	0.062598705
0.006757975	0.062745333
