cpu2gpu_time	gpu_time
0.002048254	2.281329393
0.001241684	0.127721071
0.001216173	0.132460117
0.001446009	0.129026413
0.001260042	0.128541708
0.001313686	0.127743006
0.001219273	0.127516508
0.001220465	0.127946854
0.001223564	0.127344370
0.001229525	0.128024817
0.001231194	0.127721071
0.001269102	0.132334948
0.001221180	0.128042698
0.001211405	0.127606869
0.001241922	0.127618790
0.001235008	0.127696514
0.001245499	0.127386093
0.001223803	0.127350569
0.001248598	0.127969980
0.001245975	0.128173113
0.001253843	0.129414320
0.001259327	0.127700806
0.001236439	0.127814531
0.001286745	0.127831221
0.001307964	0.128321409
0.001228094	0.131122351
0.001215458	0.130334139
0.001270056	0.129049540
0.001242638	0.127701283
0.001252890	0.128639936
0.001289368	0.129080057
0.001301765	0.128015757
0.001251459	0.127849102
0.001230955	0.128151417
0.001231432	0.128134727
0.001248121	0.127806902
0.001237392	0.128363371
0.001232147	0.128262997
0.001223326	0.128274918
0.001244307	0.127956390
0.001243114	0.128160954
0.001266241	0.128224611
0.001241684	0.128460646
0.001237154	0.127779245
0.001252413	0.127947092
0.001227617	0.127830982
0.001248837	0.128776550
0.001222849	0.127727985
0.001237869	0.127771854
0.001239538	0.128078699
0.001228809	0.130458117
0.001239300	0.128837347
0.001227140	0.133955956
0.001235962	0.133044004
0.001229525	0.128899813
0.001223564	0.129790783
