cpu2gpu_time	gpu_time
0.021910429	2.087093830
0.003588676	0.148807287
0.003765821	0.148370743
0.003338099	0.148256063
0.003355503	0.148315430
0.003382444	0.152465343
0.003726006	0.148764849
0.003385544	0.148690462
0.003435373	0.148500919
0.003363371	0.148752451
0.003421783	0.148756742
0.003334761	0.148273945
0.003349304	0.148633718
0.003421068	0.148769855
0.012095213	0.152096510
0.003397465	0.149521828
0.003495455	0.149836302
0.003416777	0.149014711
0.003351450	0.148966312
0.003337622	0.148317099
0.003396034	0.153589010
0.003387213	0.149004936
0.003422976	0.148874998
0.003535509	0.148644447
0.003385067	0.148850918
0.003410339	0.149142027
0.003408670	0.149564266
0.003369331	0.148824215
0.003409624	0.149035692
0.003356218	0.148831367
0.003374815	0.148994446
0.003367662	0.149316311
0.003440142	0.148926497
0.003342390	0.148819923
0.012512684	0.149206877
0.003379583	0.156296968
0.003383636	0.148733854
0.003442764	0.150834084
0.003422260	0.149699926
0.003407001	0.148864985
0.003347874	0.150054932
0.010031462	0.149137735
0.003381968	0.149214029
0.003344059	0.148807287
0.010339499	0.149098873
0.003396749	0.148726225
0.003372192	0.149047136
0.003417015	0.150004148
0.003412485	0.148834229
0.003369331	0.148458242
0.003362894	0.148877144
0.003363609	0.151271343
0.003411531	0.149191380
0.003341913	0.148375511
0.011904240	0.149127722
0.003380775	0.148257971
