cpu2gpu_time	gpu_time
0.005720377	3.802200556
0.005978584	0.453922272
0.004920721	0.455537558
0.004998922	0.453286409
0.005436420	0.452928066
0.004955053	0.453120232
0.005494595	0.452970266
0.004965305	0.452814341
0.004948378	0.453059912
0.004974365	0.453320026
0.004986525	0.453094959
0.004967213	0.452902794
0.005048037	0.454590797
0.004978180	0.452980042
0.004976511	0.452779770
0.004931211	0.453202248
0.004941225	0.452950716
0.004964352	0.453182697
0.004967451	0.452834606
0.004947186	0.453972340
0.005008936	0.453182697
0.004973650	0.452292442
0.004971743	0.452689409
0.004889011	0.452663183
0.004968405	0.452415943
0.004971266	0.452814341
0.005113363	0.453553677
0.004935503	0.453049898
0.004964113	0.452704430
0.004907608	0.453037500
0.004935503	0.452972651
0.004889727	0.453046560
0.004961967	0.452555418
0.005008698	0.452638865
0.004997730	0.453765392
0.004932642	0.453224182
0.005487204	0.452998638
0.004978180	0.452437878
0.004946232	0.452772856
0.004915714	0.452966928
0.004995108	0.453231812
0.004909039	0.453072309
0.004921675	0.452946901
0.004909992	0.452790022
0.004985809	0.453130245
0.004918337	0.453725815
0.004925251	0.453773260
0.004933119	0.453168154
0.004987717	0.452971458
0.004909039	0.452832460
0.004948616	0.452758074
0.004930973	0.452912807
0.005004406	0.453135729
0.004923105	0.452791452
0.004908323	0.453020573
0.004955530	0.452485085
