cpu2gpu_time	gpu_time
0.047850847	1.995742083
0.007981300	0.070626020
0.008041859	0.071499586
0.007964611	0.075084686
0.020656347	0.071198702
0.007993460	0.070744991
0.007981300	0.071346521
0.007989168	0.071185589
0.007934093	0.070734024
0.008092165	0.071472645
0.007984161	0.071026564
0.008080244	0.082452536
0.007954121	0.070862055
0.007987499	0.071766853
0.007930994	0.070555687
0.007942200	0.071274519
0.007978678	0.071537018
0.008115292	0.079917908
0.007946253	0.071423769
0.007936478	0.071534157
0.007981539	0.071667194
0.008143425	0.071872950
0.008084774	0.082943201
0.007949591	0.070646048
0.008025408	0.071744204
0.008254051	0.088811636
0.007989407	0.086879492
0.007941008	0.071575642
0.007995129	0.070713758
0.008110046	0.085767746
0.007937670	0.070794344
0.007991552	0.071564674
0.007995129	0.071438789
0.008000135	0.071634054
0.007955790	0.070687771
0.007983208	0.071776867
0.007961750	0.070741177
0.007975578	0.070886850
0.008004427	0.071624041
0.007980585	0.070740461
0.008036613	0.071026325
0.008001804	0.071180344
0.008004904	0.071387053
0.007984400	0.071639299
0.007985115	0.071408272
0.007966757	0.070770502
0.007996559	0.071630239
0.008030653	0.071725845
0.008002281	0.070865631
0.007946253	0.071560860
0.008009911	0.070912361
0.007938862	0.071544886
0.008079767	0.071171761
0.007944822	0.071893930
0.008030415	0.071595907
0.007922649	0.071194172
