cpu2gpu_time	gpu_time
0.000711918	1.989317179
0.000612020	0.068321943
0.000596285	0.063490868
0.000586271	0.060276747
0.000558853	0.060377598
0.000598192	0.062860727
0.000635147	0.061701536
0.000585079	0.060341358
0.000597000	0.061744452
0.000575781	0.062571049
0.000577211	0.064716816
0.000551224	0.060872316
0.000582457	0.062482357
0.000572443	0.062075377
0.000560045	0.063488722
0.000540257	0.064502716
0.000542641	0.061516285
0.000536442	0.063906193
0.000537634	0.072148561
0.000599384	0.065254450
0.000554800	0.061665058
0.000626564	0.065139532
0.000535488	0.064726114
0.000540733	0.068653584
0.000565529	0.063669443
0.000561953	0.060525417
0.000588894	0.060482264
0.000611544	0.062089682
0.000594854	0.062017441
0.000597239	0.062669754
0.000567436	0.060503483
0.000571012	0.062343597
0.000585318	0.062264919
0.000588417	0.062032700
0.000559330	0.061958075
0.000582933	0.060269594
0.000582695	0.062132597
0.000586271	0.062046051
0.000594139	0.062085867
0.000624418	0.062431574
0.000590801	0.060631275
0.000567913	0.060236454
0.000532150	0.060461283
0.000575542	0.062200308
0.000589848	0.064421415
0.000596046	0.061190128
0.000574350	0.060478449
0.000597477	0.060472250
0.000593901	0.062661648
0.000641108	0.065092802
0.000573635	0.062485695
0.000589132	0.061945915
0.000570536	0.062210321
0.000554800	0.062465429
0.000573635	0.060333729
0.000735998	0.060879469
