cpu2gpu_time	gpu_time
0.026054144	1.613154888
0.005114317	0.041791201
0.004461050	0.041613817
0.004455090	0.041560173
0.004468679	0.041748285
0.004502296	0.041722298
0.004482746	0.041816711
0.004444361	0.041656256
0.004030228	0.041619062
0.004103899	0.041708469
0.004016638	0.041457415
0.004062891	0.041531086
0.004016399	0.041544199
0.004070520	0.041658878
0.004007578	0.041532278
0.004053593	0.041582346
0.004012823	0.041508436
0.004088640	0.041725397
0.004016161	0.041553020
0.004039049	0.041724443
0.004022121	0.041494608
0.004125595	0.041842461
0.004038095	0.049067974
0.004026175	0.041544914
0.004008532	0.041534424
0.004085541	0.041667461
0.004063129	0.041824818
0.004066706	0.041637659
0.004008770	0.041486502
0.004101753	0.041784525
0.004018545	0.041894674
0.004061222	0.041650057
0.004025698	0.041528702
0.004121542	0.050472260
0.004053831	0.041795492
0.004066229	0.041640997
0.004004240	0.041446924
0.004122496	0.041810513
0.004038095	0.041679859
0.004091263	0.041816235
0.004069805	0.041846991
0.004067898	0.050512791
0.004010916	0.041537285
0.004068613	0.041791916
0.004044533	0.049433231
0.004144192	0.053611994
0.004014969	0.041428328
0.004077435	0.041669846
0.004012108	0.041503668
0.004055738	0.041679382
0.004037619	0.041496515
0.004082203	0.041627884
0.004001379	0.041426659
0.004088640	0.045230389
0.004029036	0.041541815
0.004018068	0.041628122
