cpu2gpu_time	gpu_time
0.020912409	2.059250832
0.007672310	0.151849747
0.003804207	0.151506424
0.003806829	0.151737213
0.003434420	0.151719570
0.003873110	0.152036190
0.003436327	0.151757240
0.010471344	0.151196957
0.003852367	0.151059151
0.003804445	0.151066780
0.003460884	0.150139809
0.003449678	0.150021315
0.003389359	0.149732351
0.003379345	0.153950930
0.003530264	0.152386904
0.003450155	0.151502609
0.003407717	0.150418043
0.003587723	0.151164770
0.003457069	0.150625229
0.003434658	0.150761366
0.003461599	0.151421309
0.003415346	0.151187658
0.003409624	0.150953770
0.003408194	0.151261091
0.003472567	0.152685642
0.003429890	0.151003599
0.003475904	0.151029587
0.003454447	0.151080370
0.003430128	0.150598764
0.003405094	0.150717258
0.003449202	0.150751114
0.003463268	0.150719166
0.013096809	0.150272846
0.003402948	0.150965691
0.003418684	0.151241302
0.012589216	0.150505066
0.003447771	0.151086569
0.003442526	0.153300047
0.003443718	0.155547142
0.003505230	0.154048443
0.003504515	0.150609732
0.003497124	0.151074886
0.003568172	0.153103590
0.003841877	0.150990725
0.003402233	0.150773525
0.003445387	0.150395393
0.003455400	0.158266306
0.003429174	0.150563955
0.003434896	0.150471449
0.003396511	0.150807619
0.003400087	0.150767565
0.003448486	0.158544064
0.003415585	0.150156021
0.003463268	0.150716543
0.003506422	0.151193142
0.003502607	0.154186964
