cpu2gpu_time	gpu_time
0.060174227	3.536468744
0.026816368	0.505829096
0.011089802	0.467886209
0.010757208	0.466301203
0.010822773	0.467291594
0.010802269	0.466819048
0.010939837	0.467019081
0.010833502	0.466986179
0.010983467	0.469667435
0.010911465	0.469115496
0.011069298	0.466901064
0.010771036	0.466870785
0.011015415	0.466567755
0.010920763	0.467490911
0.010940075	0.467175245
0.010803461	0.467258692
0.010790586	0.467370987
0.010940313	0.465481520
0.010766029	0.466784954
0.011064053	0.467933655
0.010812044	0.468009233
0.026787281	0.467733145
0.010932446	0.468238115
0.010915518	0.468235254
0.010930538	0.467895031
0.010923386	0.468023062
0.010791779	0.467709780
0.010815144	0.468161106
0.010958672	0.471000910
0.010952711	0.465111971
0.010872364	0.466979980
0.011107922	0.468873978
0.010959864	0.467076778
0.010998726	0.468092203
0.010896206	0.467521429
0.010932207	0.468724728
0.010923624	0.467629433
0.010829926	0.466113567
0.010754108	0.465111017
0.010734558	0.466026068
0.010791302	0.468091488
0.012098789	0.465735912
0.011981964	0.466128826
0.000604868	0.723582745
