cpu2gpu_time	gpu_time
0.043314934	2.816226244
0.018452883	0.235072374
0.007995367	0.226990223
0.008043528	0.227350473
0.008041859	0.227560282
0.008023739	0.228049278
0.008047819	0.228008986
0.008051634	0.227388859
0.008073568	0.227214098
0.008024216	0.227158546
0.008093119	0.227696419
0.008026361	0.227321625
0.008163452	0.227976799
0.008095503	0.228003740
0.008081913	0.227483511
0.008073807	0.227913141
0.008111477	0.227724791
0.008043289	0.227388620
0.008146048	0.227158070
0.008068562	0.227434635
0.008134842	0.227487087
0.008022070	0.227377415
0.008121729	0.227639675
0.008026123	0.227379084
0.008095980	0.227268934
0.008026123	0.227697611
0.008098364	0.227500677
0.008044481	0.227586508
0.008161545	0.227342844
0.008018255	0.227303505
0.008116484	0.227708578
0.008096933	0.230428934
0.008120775	0.227430105
0.008078575	0.227442026
0.008483171	0.228406191
0.008036137	0.227300644
0.008029938	0.227354765
0.008016348	0.227390528
0.008118868	0.227559566
0.008037329	0.227434874
0.008013964	0.227298498
0.008045197	0.227429390
0.008203983	0.228055239
0.008021593	0.227450848
0.008017540	0.227271080
0.008020163	0.227400780
0.008149147	0.227417231
0.008053064	0.227788687
0.008026361	0.227185965
0.008104324	0.227482080
0.008109331	0.227885485
0.008060455	0.227228880
0.008014679	0.227457762
0.008035898	0.227158070
0.008062124	0.227188349
0.007963419	0.226657152
