cpu2gpu_time	gpu_time
0.029291153	2.241845846
0.012260199	0.145621300
0.004988909	0.144402027
0.005013704	0.145569563
0.004994631	0.144567013
0.005106449	0.145243406
0.004972458	0.144929171
0.005076408	0.144658327
0.005059958	0.145471573
0.004978895	0.150966883
0.013262272	0.144453049
0.004971266	0.144861937
0.004992247	0.144847631
0.005073071	0.145548344
0.005052090	0.144538403
0.005009174	0.144823313
0.004979610	0.144448042
0.005105734	0.145456553
0.005011559	0.144746780
0.005031586	0.146609068
0.005086184	0.145239592
0.005041122	0.145068169
0.005029678	0.144654751
0.005121469	0.147015095
0.005028248	0.144814014
0.005054951	0.144897461
0.005008936	0.144876003
0.005254507	0.145781755
0.005017042	0.145072222
0.005043507	0.145087719
0.004997492	0.144874334
0.005072832	0.145188570
0.005054951	0.144911528
0.005033731	0.144931316
0.005028963	0.145393372
0.005120993	0.145242453
0.005100012	0.145038605
0.005026817	0.145287037
0.005042553	0.145444155
0.005068064	0.145402193
0.005186558	0.145141363
0.005038977	0.146470070
0.005013466	0.144859076
0.005120277	0.145104408
0.005005360	0.144691229
0.005033255	0.144906282
0.005023718	0.145717859
0.005049229	0.144815683
0.005029440	0.145443678
0.005110979	0.145320892
0.005075216	0.144718409
0.005040646	0.144834995
0.005233049	0.144809246
0.005044222	0.144889116
0.005030155	0.145098448
0.005055189	0.145246506
