cpu2gpu_time	gpu_time
0.000926495	1.136183023
0.000732660	0.016073942
0.000741720	0.015428066
0.000725508	0.015328169
0.000717163	0.015345097
0.000697136	0.015446424
0.000745296	0.016222239
0.000697374	0.014847279
0.000691652	0.015698433
0.000729084	0.015777349
0.000711679	0.014904737
0.001474142	0.014887810
0.000679255	0.014763594
0.000702381	0.015470266
0.000774622	0.016084433
0.000643730	0.014902830
0.000658035	0.014812231
0.000650406	0.014794588
0.000651360	0.015020847
0.000708342	0.015808582
0.000630856	0.014842749
0.000677586	0.014981031
0.000629902	0.014864445
0.000674963	0.015958548
0.000623226	0.014809370
0.000697613	0.015123606
0.000637770	0.014649391
0.000625849	0.014688969
0.000629425	0.014674425
0.000668764	0.014903307
0.000624180	0.014755726
0.000626087	0.014660835
0.000629902	0.016040325
0.000734568	0.018790007
0.000659466	0.014863491
0.000674248	0.015655518
0.000636101	0.014712095
0.000674009	0.014977455
0.000624180	0.014711618
0.000659466	0.015988111
0.000628233	0.015313864
0.000671864	0.016047001
0.000640869	0.014752865
0.000618696	0.014751434
0.000754595	0.015514374
0.000648737	0.014888525
0.000621319	0.014757395
0.000617504	0.015155792
0.000632286	0.014765024
0.000654221	0.015499830
0.000649691	0.014843941
0.000652790	0.015776396
0.000621796	0.014755487
0.000720024	0.015907764
0.000645638	0.014804125
0.000618696	0.014661312
