cpu2gpu_time	gpu_time
0.007668734	7.599059582
0.008658648	0.355983734
0.006374121	0.354292154
0.006419420	0.356442213
0.006378889	0.355826378
0.006374121	0.354772806
0.006375313	0.355016947
0.006372213	0.355535269
0.006377220	0.355029345
0.006374836	0.355031490
0.006374598	0.354463577
0.006439447	0.354366779
0.006375790	0.354291916
0.006379604	0.356515169
0.006401539	0.355437279
0.006375313	0.354835749
0.006387949	0.354119301
0.006371498	0.354993582
0.006373167	0.354387522
0.006377459	0.355969667
0.006416559	0.354985952
0.006375074	0.354799747
0.006372213	0.354774714
0.006383657	0.354178429
0.006374359	0.355253220
0.006371260	0.354920864
0.006405115	0.354758501
0.006376505	0.354540348
0.006372452	0.354938984
0.006378174	0.355085135
0.006477833	0.355193377
0.006380081	0.355925560
0.006385803	0.355733156
0.006392717	0.354952574
0.006373167	0.355120420
0.006374121	0.354919672
0.006389856	0.355485439
0.006392956	0.355602026
0.006449938	0.354885340
0.006373405	0.355212450
0.006376505	0.354461193
0.006382465	0.355186462
0.006375074	0.356003284
0.006373882	0.356092930
0.006385088	0.354509115
0.006371737	0.355114222
0.006489038	0.354943275
0.006376743	0.354382038
0.006373882	0.355019569
0.006371260	0.354421377
0.006371260	0.355636120
0.006378412	0.355448961
0.006371737	0.355139732
0.006383419	0.356568575
0.006496429	0.356028795
0.006377459	0.354334593
