cpu2gpu_time	gpu_time
0.004045963	2.359873772
0.003273487	0.020678282
0.003242254	0.020269156
0.003354549	0.022626638
0.003239632	0.022043705
0.003238201	0.022137403
0.003239393	0.021956444
0.003239393	0.021044970
0.003237247	0.021143913
0.003237724	0.021069288
0.003236532	0.020907164
0.003234863	0.021033049
0.003236532	0.021108866
0.003235817	0.021107435
0.003236294	0.020318985
0.003233910	0.020406723
0.003235579	0.020423412
0.003235102	0.020260811
0.003421783	0.020349503
0.003235817	0.020302534
0.003236055	0.020446062
0.003238201	0.020322323
0.003236532	0.020483971
0.003235817	0.020416737
0.003235102	0.020377874
0.003236055	0.020419836
0.003234625	0.020318508
0.003235102	0.020407677
0.003235340	0.020517826
0.003235817	0.020416021
0.003249645	0.020419359
0.003242493	0.020524979
0.003424406	0.021204472
0.003234625	0.020374537
0.003234863	0.020479679
0.003308535	0.020857573
0.003236055	0.020365953
0.003235579	0.020480394
0.003240108	0.020474911
0.003236055	0.020406246
0.003238201	0.020466328
0.003244877	0.020337820
0.003235579	0.020379305
0.003234386	0.020454407
0.003234625	0.020538092
0.003235579	0.020300627
0.003234863	0.020512581
0.003398180	0.021401167
0.003235579	0.020484686
0.003233433	0.020497322
0.003242493	0.020519495
0.003243208	0.020552397
0.003245354	0.020547867
0.003238678	0.020593166
0.003233433	0.020529032
0.003233671	0.020630360
