cpu2gpu_time	gpu_time
0.000989676	1.837409258
0.000725985	0.009112358
0.000651836	0.008929014
0.000646830	0.008867979
0.000646830	0.008884668
0.000646591	0.009031057
0.000649452	0.009185553
0.000647306	0.008849859
0.000648260	0.008755684
0.000645161	0.008997679
0.000656128	0.008613825
0.000645638	0.008635044
0.000645161	0.008881807
0.000647545	0.008760691
0.000646353	0.008643866
0.000647306	0.008771896
0.000646830	0.008751869
0.000644922	0.008893967
0.000644684	0.008666277
0.000658035	0.008623362
0.000986814	0.008870840
0.000703573	0.008991718
0.000655174	0.008700132
0.000649929	0.008969307
0.000649929	0.008662701
0.000651360	0.008491993
0.000644684	0.008472919
0.000645399	0.008690834
0.000646114	0.008763313
0.000645876	0.008662224
0.000652313	0.008669853
0.000646114	0.008612871
0.000646353	0.008836031
0.000646353	0.008409500
0.000649214	0.008438110
0.000646830	0.008700848
0.000648022	0.008574247
0.000645876	0.008574963
0.000644445	0.008712292
0.000655174	0.008453846
0.000671625	0.008589745
0.000645399	0.008625507
0.000646114	0.008473396
0.000644922	0.008483648
0.000648499	0.008657932
0.000659943	0.008520842
0.000644445	0.008501530
0.000645161	0.008634090
0.000654697	0.008501053
0.000702143	0.008514404
0.000643969	0.008675575
0.000648260	0.008479357
0.000646591	0.008476734
0.000647068	0.008638382
0.000647306	0.008632421
0.000644684	0.008683443
