cpu2gpu_time	gpu_time
0.000493526	1.416898727
0.000275373	0.008461952
0.000279665	0.007564545
0.000353575	0.007583857
0.000198841	0.006518841
0.000497580	0.007754803
0.000142336	0.007891178
0.000216722	0.008185148
0.000250101	0.007626295
0.000185013	0.008445740
0.000355959	0.008492470
0.000187159	0.006530523
0.000250101	0.007556438
0.000371218	0.007745981
0.000144243	0.007655859
0.000187874	0.007815361
0.000328064	0.008296251
0.000197887	0.008439064
0.000283957	0.006430864
0.000149965	0.008080721
0.000186682	0.007226706
0.000173330	0.008298159
0.000278950	0.007045507
0.000275373	0.007963181
0.000186682	0.007047653
0.000177145	0.007001400
0.000334501	0.009097338
0.000442743	0.007556438
0.000296831	0.007160664
0.000185251	0.007118702
0.000150919	0.008665800
0.000361443	0.008169651
0.000308514	0.006530046
0.000275612	0.007175446
0.000178814	0.007797480
0.000256300	0.007678270
0.000141382	0.007922411
0.000221491	0.008077383
0.000122309	0.007189512
0.000184774	0.007607937
0.000146866	0.007813692
0.000196934	0.008022308
0.000292540	0.008938313
0.000186920	0.006202698
0.000444412	0.007368326
0.000239849	0.007672787
0.000320911	0.008008003
0.000140190	0.008384228
0.000182629	0.006132603
0.000382662	0.007196665
0.000197172	0.007037401
0.000190020	0.007249117
0.000332594	0.007896662
0.000246763	0.008261204
0.000214577	0.007511616
0.000227928	0.008071184
