cpu2gpu_time	gpu_time
0.014197111	4.166269064
0.002706289	0.156070709
0.002700567	0.156465292
0.002704382	0.155748367
0.002716541	0.155972481
0.002697945	0.155995846
0.002698421	0.155876160
0.002697945	0.155857801
0.002701998	0.156137466
0.002716303	0.156164885
0.002696276	0.156219006
0.002697945	0.156162739
0.002703905	0.156791925
0.002697945	0.155787706
0.002714157	0.156043291
0.002790689	0.156163692
0.002709627	0.156551600
0.002709150	0.156324387
0.002708912	0.156232834
0.002705812	0.156043053
0.002696514	0.155998468
0.002821922	0.156393290
0.002799034	0.156231880
0.002712727	0.155882359
0.002698898	0.156110048
0.002711296	0.156420469
0.002715588	0.155785799
0.002809048	0.156548500
0.002703190	0.155831814
0.002753496	0.155854702
0.002728939	0.155869722
0.002732992	0.156392574
0.002809048	0.155966997
0.002705574	0.155862570
0.002715349	0.156027079
0.002705812	0.155784607
0.002697229	0.156055450
0.002828836	0.155986309
0.002713442	0.156333685
0.002695322	0.155850172
0.002724409	0.156418324
0.002799511	0.156166792
0.002732754	0.156443596
0.002698898	0.155993462
0.002788305	0.156227350
0.002717733	0.155806303
0.002697706	0.156155109
0.002701759	0.156023026
0.002709389	0.156111240
0.002705336	0.156044483
0.002792835	0.156801701
0.002695560	0.155870676
0.002713680	0.156653881
0.002698183	0.156181812
0.002806664	0.156036139
0.002709389	0.156064034
