cpu2gpu_time	gpu_time
0.005554676	0.491376877
0.004792452	0.191232681
0.013622284	0.183133125
0.004750729	0.183081150
0.004805326	0.182889938
0.004758596	0.182997227
0.004792690	0.182972431
0.004946470	0.182910919
0.004767656	0.182711601
0.004776478	0.183146954
0.004747629	0.182834864
0.004814148	0.182882309
0.004775763	0.182834387
0.004951000	0.182833433
0.004777193	0.182945728
0.004795790	0.182959080
0.004817486	0.183047295
0.004812002	0.182832718
0.004870415	0.182816267
0.004768610	0.182890415
0.004829407	0.182972908
0.004809618	0.182727814
0.004747391	0.182730198
0.004898787	0.182764530
0.004843712	0.182823658
0.004778624	0.182859421
0.004869938	0.182691097
0.004764557	0.182766914
0.004745960	0.182808161
0.004777670	0.182780504
0.004845142	0.182978868
0.004808903	0.182790756
0.004896641	0.182814598
0.004779816	0.182761192
0.004776955	0.182884693
0.004787207	0.182634354
0.004760981	0.182787895
0.004785299	0.182713509
0.004862070	0.182810068
0.004912853	0.182873011
0.004762650	0.182809591
0.004760981	0.182851791
0.004929543	0.182796001
0.004828215	0.182782173
0.004750967	0.182826281
0.004770517	0.182919502
0.016364098	0.182819605
0.004870653	0.182765722
0.004779577	0.182847500
0.004779100	0.182810307
0.004826784	0.182917595
0.004775524	0.182792902
0.004861832	0.182833195
0.004766226	0.182903767
0.004897833	0.182885647
0.004856348	0.182680368
