cpu2gpu_time	gpu_time
0.003088474	0.478638649
0.002568245	0.105657816
0.002528429	0.099910975
0.002575636	0.099833488
0.002536774	0.099481106
0.002576590	0.099321604
0.002561092	0.099104166
0.002538204	0.099114656
0.002549410	0.099554777
0.009806395	0.099358320
0.002558231	0.099273682
0.002557516	0.099184275
0.002583265	0.099196196
0.002565384	0.099157095
0.002557755	0.099380016
0.002558947	0.098999739
0.002540827	0.099242687
0.002629519	0.099211931
0.002557278	0.099131823
0.002573013	0.099128246
0.002523899	0.099135399
0.002570629	0.099110126
0.002520800	0.099182367
0.002552509	0.099033356
0.002535105	0.099036217
0.002574444	0.099394798
0.002539873	0.099090576
0.002566099	0.099061489
0.002530813	0.099001884
0.002567053	0.099140406
0.002552271	0.099009514
0.002526283	0.099132776
0.002546072	0.099080563
0.002554893	0.099347353
0.002533674	0.099335909
0.002650499	0.099207163
0.002541065	0.099038839
0.002560616	0.099262714
0.002577066	0.099195480
0.002642393	0.098984241
0.002527714	0.098950148
0.002532721	0.098862171
0.002521992	0.098943472
0.002583981	0.098939657
0.002520084	0.098951578
0.002577543	0.099148512
0.002535820	0.099038839
0.002534866	0.098897696
0.002510548	0.098883867
0.002563477	0.099200964
0.002537966	0.098851442
0.002527714	0.099001408
0.002535343	0.102954865
0.002589464	0.099024296
0.002532244	0.099115610
0.002533674	0.099453211
