cpu2gpu_time	gpu_time
0.005957603	0.586376667
0.005247116	0.195610285
0.005135298	0.194305420
0.005107403	0.202029467
0.005179644	0.193791151
0.005112171	0.196344137
0.005069017	0.193990231
0.005249262	0.194070816
0.005115032	0.193825722
0.005075216	0.193789959
0.005093575	0.194078445
0.005187750	0.193886995
0.005111217	0.193971157
0.005069017	0.193864107
0.005103588	0.193842888
0.005113840	0.193777323
0.005085468	0.201471329
0.005086422	0.193802357
0.005093098	0.193771124
0.005096197	0.193775654
0.005129814	0.193749666
0.005078077	0.193896294
0.005156279	0.193747282
0.005126238	0.193882942
0.005081892	0.193843365
0.005098343	0.193807125
0.005095720	0.193901539
0.005184412	0.193997860
0.005185127	0.193921089
0.005124092	0.193775654
0.005096436	0.193966150
0.005210400	0.193689585
0.005111456	0.193818808
0.005100965	0.193783760
0.005084276	0.193958998
0.005181074	0.193740368
0.005115509	0.193935156
0.005089998	0.193865299
0.005089760	0.193876982
0.005084038	0.193780422
0.005123615	0.198148966
0.005102634	0.193766832
0.005099297	0.193865061
0.005081177	0.193793774
0.005085468	0.193829775
0.005128860	0.193886042
0.005087137	0.193880320
0.005105972	0.194000483
0.005116463	0.193740845
0.005199194	0.194067955
0.005216122	0.193829298
0.005064964	0.193878412
0.005102873	0.194024801
0.005099535	0.194111586
0.005187035	0.193849802
0.005120754	0.193878412
