cpu2gpu_time	gpu_time
0.003568411	0.525287390
0.003030777	0.132961512
0.002977133	0.115509033
0.002990246	0.115396738
0.003035784	0.115218878
0.003032446	0.115296364
0.002998352	0.115080595
0.002999544	0.115166187
0.002974987	0.115205050
0.003032684	0.115064621
0.003004789	0.114888668
0.002996445	0.115179777
0.003008842	0.115238667
0.003007412	0.114981413
0.002980471	0.115115643
0.002979755	0.115015268
0.003029346	0.115025520
0.002986193	0.115111828
0.003020048	0.115159988
0.002989292	0.115215302
0.002984285	0.115006924
0.002986670	0.117259741
0.002990007	0.114973545
0.003064632	0.115208149
0.003005505	0.114862919
0.002959013	0.114934206
0.002973557	0.114935637
0.002969742	0.115098238
0.003010273	0.115054846
0.003008842	0.114868879
0.002983332	0.114963770
0.003002644	0.115319014
0.003009081	0.114964008
0.002983332	0.114992380
0.002983093	0.117874384
0.002999544	0.114939928
0.002974510	0.114840508
0.002994061	0.115039110
0.002991438	0.115102291
0.003015757	0.115021467
0.002977848	0.114878654
0.002969980	0.119633198
0.003015280	0.115041494
0.003014565	0.114977121
0.002974987	0.114898443
0.002981186	0.114929199
0.002977133	0.116697073
0.003024817	0.114971638
0.002992153	0.114945889
0.002981901	0.114972353
0.003000975	0.114984989
0.002980947	0.115012407
0.002960920	0.114939928
0.002973318	0.114933252
0.003018856	0.115056992
0.010447741	0.115044355
