cpu2gpu_time	gpu_time
0.008064270	0.714884520
0.006938696	0.265282154
0.007054090	0.264544249
0.007081509	0.265024662
0.006954908	0.264628649
0.007494450	0.265050173
0.006961823	0.265055656
0.007004738	0.265105963
0.006935835	0.264520168
0.007096767	0.264896631
0.006938934	0.265039921
0.006994486	0.265006065
0.006934404	0.264465809
0.007086277	0.264994860
0.006922960	0.264455557
0.006924629	0.264962912
0.006984472	0.264306784
0.007037163	0.264930010
0.006944180	0.265066385
0.007354259	0.264898777
0.006933689	0.264943361
0.013128519	0.264964104
0.006938457	0.264984131
0.006989956	0.264310122
0.006935120	0.264376402
0.006972075	0.264282942
0.007079840	2.121170282
0.007012129	0.264880419
0.006969213	0.264960051
0.007009268	0.265230179
0.007138968	0.265006065
0.006952286	0.264286518
0.008682489	0.265719891
0.006983757	0.265532017
0.006951809	0.264947653
0.007010937	0.264862299
0.006942034	0.264292479
0.007024288	0.264850855
0.006909609	0.264765024
0.006936312	0.264243841
0.007047892	0.265041113
0.006989717	0.264893532
0.006949663	0.264221191
0.006941080	0.264738083
0.006926775	0.264122486
0.006928682	0.264800787
0.007004261	0.264865398
0.006973028	0.264948130
0.006918669	0.264755011
0.006935596	0.264831066
0.017378807	0.264366627
0.006943703	0.264807940
0.006954193	0.264950514
0.006924868	0.264771461
0.006928444	0.276885033
0.006965399	0.264736176
