1.679415226	0.014132023	0.136309147
0.101240635	0.014132023	0.135414362
0.000359535	0.014132023	0.105837345
0.000350475	0.014132023	0.106132746
0.000356674	0.014132023	0.105720997
0.000368357	0.014132023	0.105901718
0.000385284	0.014132023	0.105730772
0.000346184	0.014132023	0.105922937
0.417817354	0.014132023	0.111763954
0.199780464	0.014132023	0.105947256
0.000392675	0.014132023	0.106018543
0.000533104	0.014132023	0.106091499
0.000380039	0.014132023	0.106154919
0.000391245	0.014132023	0.106036186
0.000403643	0.014132023	0.106063843
0.000373840	0.014132023	0.106045246
0.347612858	0.014132023	0.142201424
0.315862417	0.014132023	0.106402636
0.000370502	0.014132023	0.106124640
0.000374079	0.014132023	0.105927229
0.000762463	0.014132023	0.106381416
0.000190735	0.014132023	0.105909348
0.000225067	0.014132023	0.105931759
0.000200510	0.014132023	0.105984688
0.066266060	0.014132023	0.120175123
0.426562786	0.014132023	0.135988235
0.000202179	0.014132023	0.106129885
0.000169992	0.014132023	0.106306314
0.000190973	0.014132023	0.106283426
0.000174761	0.014132023	0.106022120
0.000222206	0.014132023	0.111839294
0.000166655	0.014132023	0.105974197
0.000210285	0.014132023	0.106138468
0.497909307	0.014132023	0.105255365
0.000191927	0.014132023	0.105189323
0.000133038	0.014132023	0.105002642
0.000165462	0.014132023	0.104933023
1.840445280	0.014133215	0.138583899
0.000588417	0.014133215	0.135537148
0.000417709	0.014133215	0.105550766
0.000360250	0.014133215	0.105997562
0.000378847	0.014133215	0.105804920
0.000394106	0.014133215	0.105845928
0.000357151	0.014133215	0.105788708
0.000374794	0.014133215	0.105686188
0.498461723	0.014133215	0.138997316
0.000543833	0.014133215	0.134933472
0.000426531	0.014133215	0.105900764
0.000416756	0.014133215	0.105949402
0.000378370	0.014133215	0.105999708
0.000375748	0.014133215	0.105774164
0.000386953	0.014133215	0.105839014
0.000402689	0.014133215	0.105839252
0.459528685	0.014133215	0.138155460
0.000372648	0.014133215	0.112631559
0.000407696	0.014133215	0.105825186
0.000417948	0.014133215	0.105845213
0.000704050	0.014133215	0.105966091
0.000180483	0.014133215	0.106042147
0.000171661	0.014133215	0.107788324
0.000209093	0.014133215	0.106101513
0.603334427	0.014133215	0.121874332
0.000277042	0.014133215	0.106085539
0.000245810	0.014133215	0.130830765
0.000264406	0.014133215	0.107815504
0.000171185	0.014133215	0.105789661
0.000212193	0.014133215	0.105448723
0.000172138	0.014133215	0.105740070
