0.0083
0.0090
0.0095
0.0103
0.0110
0.0118
0.0131
0.0137
0.0146
0.0155
0.0164
0.0169
0.0187
0.0190
0.0205
0.0196
0.0214
0.0224
0.0230
0.0233
0.0247
0.0250
0.0263
0.0267
0.0272
0.0283
0.0291
0.0310
0.0314
0.0318
0.0313
0.0333
0.0577
0.1056
0.2044
