data_stall_time	cpu2gpu_time	gpu_time
0.000623941	0.001588106	0.052606344
0.020840168	0.001588106	0.057684422
0.025516748	0.001588106	0.066615343
0.000653982	0.001588106	0.052657127
0.000540018	0.001588106	0.067991257
0.000870705	0.001588106	0.057676792
0.020819187	0.001588106	0.057676077
0.000583887	0.001588106	0.055626392
0.000488281	0.001588106	0.056615353
0.000291586	0.001588106	0.057675362
0.020762444	0.001588106	0.064850330
0.000249624	0.001588106	0.057695150
0.015647888	0.001588106	0.057711363
0.028766870	0.001588106	0.056247950
0.000555038	0.001588106	0.055407524
0.000443935	0.001588106	0.052589417
0.000434875	0.001588106	0.057628155
0.030040979	0.001588106	0.056201220
0.000314713	0.001588106	0.066587210
0.000609398	0.001588106	0.075214624
0.000493050	0.001588106	0.056667566
0.000304461	0.001588106	0.052602291
0.000392914	0.001588106	0.052588463
0.000319958	0.001588106	0.052587032
0.000507355	0.001588106	0.069045067
0.029199839	0.001588106	0.074341536
0.000685453	0.001588106	0.056663990
0.000310659	0.001588106	0.065577030
0.000462770	0.001588106	0.057041168
0.000350952	0.001588106	0.052594662
0.000466347	0.001588106	0.058763981
0.000431299	0.001588106	0.052589655
0.000322104	0.001588106	0.057664871
0.032694340	0.001588106	0.052596807
0.000421047	0.001588106	0.057658672
0.000566959	0.001588106	0.057724953
0.000277042	0.001588106	0.057559967
0.000575066	0.001588106	0.060487986
0.000404835	0.001588106	0.057674170
0.015654802	0.001588106	0.057690144
0.000646353	0.001588106	0.061572552
0.000505686	0.001588106	0.057678938
0.020862341	0.001588106	0.057680607
0.000630140	0.001588106	0.053182364
0.000287294	0.001588106	0.052587986
0.000350714	0.001588106	0.078653812
0.000365257	0.001588106	0.067409515
0.000410080	0.001588106	0.056815863
0.000521421	0.001588106	0.057659149
0.035985470	0.001588106	0.055125952
0.000307798	0.001588106	0.058918476
0.000208139	0.001588106	0.052588701
0.000334501	0.001588106	0.057539225
0.000399351	0.001588106	0.059305668
0.000455141	0.001588106	0.057684660
0.020819664	0.001588106	0.057686090
0.000561953	0.001588106	0.052902460
0.000280619	0.001588106	0.059869051
0.000205278	0.001588106	0.071745157
0.000516891	0.001588106	0.057707787
0.017310619	0.001588106	0.055392027
0.172463655	0.001588106	0.059032440
0.000505209	0.001588106	0.055512190
0.000565529	0.001588106	0.057675838
0.020798206	0.001588106	0.057683468
0.000420094	0.001588106	0.052629471
0.003891230	0.001588106	0.052586794
0.000128746	0.001588106	0.052592754
0.000154972	0.001588106	0.052588701
0.000119209	0.001588106	0.072858572
0.000198364	0.001588106	0.052633286
0.000119925	0.001588106	0.057667494
0.037796259	0.001588106	0.052590847
0.000127792	0.001588106	0.084105968
0.000453949	0.001588106	0.061030149
0.000268459	0.001588106	0.055701017
0.000178814	0.001588106	0.057691097
0.020566940	0.001588106	0.057681322
0.000359774	0.001588106	0.057671785
0.020520926	0.001588106	0.056424379
0.000142097	0.001588106	0.057692051
0.015454054	0.001588106	0.057676554
0.016475677	0.001588106	0.054155111
0.000275135	0.001588106	0.057684422
0.005267382	0.001588106	0.057736158
0.021428585	0.001588106	0.053256750
0.000219345	0.001588106	0.057786703
0.020837069	0.001588106	0.053887367
