data_stall_time	cpu2gpu_time	gpu_time
1.933367491	0.002128601	0.103776455
0.000806332	0.002128601	0.098696709
0.000415802	0.002128601	0.098704100
0.000377178	0.002128601	0.098649979
0.000406265	0.002128601	0.098680735
0.000426769	0.002128601	0.098651648
0.000428915	0.002128601	0.098696470
0.000426292	0.002128601	0.098692656
0.803092957	0.002128601	0.098696709
0.000482559	0.002128601	0.098695517
0.000433207	0.002128601	0.098699331
0.000585079	0.002128601	0.098692417
0.000406027	0.002128601	0.098698378
0.000425577	0.002128601	0.098693371
0.000445127	0.002128601	0.098696947
0.000417948	0.002128601	0.098695517
0.644356966	0.002128601	0.098697186
0.000452757	0.002128601	0.098696232
0.000407934	0.002128601	0.098701000
0.000579119	0.002128601	0.098698854
0.000394583	0.002128601	0.098698616
0.000427723	0.002128601	0.098693609
0.000411034	0.002128601	0.098699570
0.000435352	0.002128601	0.098698616
0.557131529	0.002128601	0.115728378
0.000666857	0.002128601	0.103835821
0.044688463	0.002128601	0.098689556
0.000861406	0.002128601	0.098698139
0.000620604	0.002128601	0.098707914
0.000600815	0.002128601	0.098701239
0.000722647	0.002128601	0.098727465
0.000586033	0.002128601	0.098704576
0.966178417	0.002128601	0.098700285
0.000604630	0.002128601	0.098704100
0.000606775	0.002128601	0.098702192
0.000674486	0.002128601	0.098718882
0.000565767	0.002128601	0.098689556
0.000591278	0.002128601	0.103958845
0.031069994	0.002128601	0.098712444
0.000508785	0.002128601	0.098705292
0.651266098	0.002128601	0.098702431
0.000518799	0.002128601	0.098705769
0.000479937	0.002128601	0.098699570
0.000497341	0.002128601	0.112865448
0.000490427	0.002128601	0.098701000
0.000497341	0.002128601	0.098703146
0.000502586	0.002128601	0.109240770
0.000503778	0.002128601	0.098702192
0.489401102	0.002128601	0.103851318
0.032997847	0.002128601	0.098703623
0.000524998	0.002128601	0.098695755
0.000559807	0.002128601	0.098700047
0.000523567	0.002128601	0.098702431
0.000567436	0.002128601	0.107337236
0.000782013	0.002128601	0.098701715
0.000523090	0.002128601	0.098690748
0.407063723	0.002128601	0.098695278
0.000468731	0.002128601	0.098702192
0.000492811	0.002128601	0.109444380
0.000490427	0.002128601	0.098702431
0.000531673	0.002128601	0.098716497
0.000537157	0.002128601	0.103864670
0.035571575	0.002128601	0.098700762
0.000504732	0.002128601	0.098706007
0.613371611	0.002128601	0.098696709
0.000506401	0.002128601	0.098700762
0.000454426	0.002128601	0.103794575
0.027529478	0.002128601	0.103843212
0.032073021	0.002128601	0.103833675
0.016970634	0.002128601	0.098695755
0.000507355	0.002128601	0.098698139
0.000463486	0.002128601	0.107471943
0.799583435	0.002128601	0.114277601
0.000492573	0.002128601	0.098701477
0.000477791	0.002128601	0.103846073
0.053544283	0.002128601	0.098704100
0.000596046	0.002128601	0.113379478
0.000488758	0.002128601	0.098711491
0.000614166	0.002128601	0.103837967
0.028241873	0.002128601	0.098711252
0.594649076	0.002128601	0.098701954
0.000501156	0.002128601	0.103865385
0.032036543	0.002128601	0.098712921
0.000671148	0.002128601	0.098704100
0.000460386	0.002128601	0.103873014
0.020231724	0.002128601	0.098701000
0.000512838	0.002128601	0.103785038
0.036529541	0.002128601	0.098706245
0.396177530	0.002128601	0.103869915
0.039870024	0.002128601	0.098696232
0.000500441	0.002128601	0.098725080
0.000612020	0.002128601	0.098717690
0.000505686	0.002128601	0.098742723
0.000499249	0.002128601	0.103855371
0.000630856	0.002128601	0.103832960
0.031814575	0.002128601	0.098712683
0.312528133	0.002128601	0.098693609
0.000462532	0.002128601	0.098699570
0.000451803	0.002128601	0.098700523
0.000475645	0.002128601	0.098705292
0.000452518	0.002128601	0.098704100
0.000477076	0.002128601	0.098703623
0.000483751	0.002128601	0.098696709
0.000493526	0.002128601	0.103843927
0.631975889	0.002128601	0.098703146
0.000461340	0.002128601	0.098702431
0.000448704	0.002128601	0.103844643
0.000602722	0.002128601	0.103851080
0.031692505	0.002128601	0.098707199
0.000479221	0.002128601	0.098694801
0.000477791	0.002128601	0.098702192
0.000463486	0.002128601	0.112684488
0.433482885	0.002128601	0.098703623
0.000492811	0.002128601	0.098702431
0.000439882	0.002128601	0.098700285
0.000472546	0.002128601	0.098698854
0.000443697	0.002128601	0.113454103
0.000797510	0.002128601	0.103799820
0.021257401	0.002128601	0.098700047
0.000466347	0.002128601	0.107932091
0.577135801	0.002128601	0.098706722
0.000468254	0.002128601	0.098706484
0.000443220	0.002128601	0.098715067
0.000455856	0.002128601	0.116555452
0.000447989	0.002128601	0.098699093
0.000487328	0.002128601	0.098702431
0.000687122	0.002128601	0.098685503
0.000487804	0.002128601	0.116408348
0.777709961	0.002128601	0.098716021
0.000592470	0.002128601	0.098698139
0.000472784	0.002128601	0.103794336
0.021206379	0.002128601	0.098714590
0.000482798	0.002128601	0.098697662
0.000505209	0.002128601	0.112764597
0.000544548	0.002128601	0.098705292
0.000473499	0.002128601	0.098703146
0.539727926	0.002128601	0.103788853
0.028614759	0.002128601	0.105157375
0.000466824	0.002128601	0.098697901
0.000485897	0.002128601	0.098696947
0.000475883	0.002128601	0.098702669
0.000498772	0.002128601	0.098730087
0.000670433	0.002128601	0.103114605
0.000524521	0.002128601	0.098705053
0.479429960	0.002128601	0.098696470
0.000455379	0.002128601	0.098716259
0.000455141	0.002128601	0.103839397
0.023382664	0.002128601	0.098701954
0.000459909	0.002128601	0.098695278
0.000485659	0.002128601	0.098699570
0.065049648	0.002128601	0.098708153
0.000455379	0.002128601	0.098703384
0.432101965	0.002128601	0.098700762
0.000482559	0.002128601	0.098640919
0.000442743	0.002128601	0.098700762
0.151029348	0.002128601	0.098697424
0.000592709	0.002128601	0.098709822
0.000714064	0.002128601	0.103847980
0.031862020	0.002128601	0.098696709
0.000467300	0.002128601	0.098700285
0.317550182	0.002128601	0.098701239
0.000465870	0.002128601	0.098705292
0.000435829	0.002128601	0.098705769
0.150677681	0.002128601	0.103772163
0.000561476	0.002128601	0.098714828
0.000502825	0.002128601	0.098703384
0.000483274	0.002128601	0.098703861
