preprocess_time	gpu_time
0.062578917	0.082320690
0.073751450	0.093501806
0.080868721	0.100575924
0.070149183	0.089914083
0.068315029	0.088323832
0.064398527	0.083972454
0.071858406	0.091505766
0.066044569	0.086310387
0.077389717	0.097227335
0.051702023	0.073087215
0.049098015	0.068910122
0.069664955	0.089545488
0.071761370	0.091599941
0.068434715	0.089198351
0.069479227	0.089053392
0.078727722	0.098468781
0.060371637	0.080099344
0.062654257	0.082209110
0.062230587	0.081590176
0.068886757	0.088612080
0.057566166	0.077535152
0.062188625	0.081982136
0.067579746	0.087171316
0.067769289	0.087334156
0.070674419	0.090577126
0.073941946	0.093209028
0.071329117	0.090655565
0.058156729	0.078063011
0.060171127	0.079747915
0.071991205	0.091696978
0.077081442	0.097388744
0.078837156	0.098254681
0.075934410	0.097289801
0.070061922	0.090404510
0.066879272	0.086427689
0.066468716	0.086143732
0.076234579	0.095811129
0.068804264	0.088497162
0.073785305	0.093497038
0.072489500	0.092399359
0.062286854	0.081995964
0.068994284	0.088396788
0.072651148	0.092560768
0.072642088	0.092187405
0.054884911	0.074469566
0.074359179	0.094058514
0.060924530	0.080508471
0.061095953	0.080755234
0.062942266	0.082582951
0.057148933	0.076940775
0.063899279	0.083736658
0.052023888	0.071818590
0.056949377	0.076853037
0.071794748	0.091537237
0.057076931	0.076824188
0.068411112	0.087781429
0.066466570	0.085760355
0.079039574	0.098932505
0.071733713	0.092973948
0.070428371	0.090117216
0.056921959	0.076408863
0.061529160	0.081397772
0.063521385	0.083018541
0.059397936	0.078652620
0.065566778	0.084981203
0.069293499	0.090070248
0.052942991	0.072534800
0.061985970	0.081370592
0.064176798	0.083966017
0.064950705	0.084457874
0.069116592	0.088980436
0.068437338	0.088123798
0.048660517	0.068787336
0.062297106	0.081657887
0.050169468	0.070073605
0.050927401	0.070475101
0.065579653	0.084635735
0.066088915	0.085797787
0.064592123	0.084187508
0.068093061	0.087491274
0.062119007	0.082175732
0.061030626	0.080534935
0.067399502	0.087136269
0.062551022	0.082467318
0.054100037	0.073701859
0.053268433	0.072883606
0.057431698	0.076960087
0.076473713	0.096070766
0.075150251	0.094994545
0.066805124	0.086364985
0.061658859	0.081577301
0.054010153	0.073379040
0.058658123	0.079780817
0.061028242	0.080847263
0.058818102	0.078832626
0.068302870	0.088581324
0.062226057	0.081530333
0.079200745	0.098068953
0.059473038	0.078885317
0.067122698	0.086431026
0.075188160	0.094540834
0.066151142	0.086052418
0.080945015	0.100673676
0.066965342	0.086462021
0.075909615	0.095871925
0.080513239	0.100291014
0.059484482	0.079675674
0.067799091	0.087220192
0.064125538	0.083828211
0.065560341	0.084943295
0.054267406	0.073575497
0.074112892	0.093940735
0.071581602	0.091320753
0.062824965	0.082444906
0.069359064	0.088963032
0.059623241	0.079137564
0.062321663	0.082048416
0.063399553	0.083234549
0.051952839	0.071629286
0.052830935	0.072114468
0.069154739	0.090164661
0.071413755	0.090779305
0.070182323	0.089659929
0.075449705	0.095585585
0.064455032	0.085063457
0.067984343	0.087562561
0.061325312	0.080377340
0.056944847	0.076539755
0.072245359	0.091891289
0.050790787	0.070513487
0.047820807	0.067439318
0.059165716	0.079001904
0.055961609	0.075280666
0.065056086	0.085047722
0.063595772	0.083082199
0.079337835	0.098870993
0.054913759	0.074569702
0.047201872	0.067108154
0.054465294	0.073735952
0.065462828	0.085248470
0.047386169	0.066711903
0.062837124	0.082037926
0.054520845	0.074367046
0.062974930	0.082455397
0.067352295	0.086976051
0.070828676	0.090604305
0.064942598	0.084414721
0.073621750	0.092797756
0.073939800	0.093758106
0.062455893	0.082225084
0.063811541	0.083410978
0.070402145	0.091854334
0.067935944	0.087668419
0.075452566	0.094312429
0.051187277	0.070689917
0.051229954	0.070554018
0.068306208	0.087380171
0.050588369	0.070136309
0.061145306	0.080794811
0.070566177	0.090071917
0.054559946	0.074825048
0.063660622	0.082962990
0.073260307	0.092753172
0.064738989	0.084383726
0.061647654	0.081260681
0.056436777	0.075650215
0.052419424	0.071617842
0.063405514	0.082427502
0.053606987	0.073127747
0.051430702	0.071053267
0.054825306	0.074342489
0.059782028	0.079023123
0.062433958	0.081790447
0.050936222	0.070342779
0.051463842	0.071093082
0.074397326	0.093767643
0.081279278	0.101095676
0.053759575	0.073403358
0.070482016	0.090188980
0.077971697	0.097399235
0.052755356	0.072488785
0.071979284	0.091714859
0.061019897	0.080853224
0.047271490	0.066767693
0.062131166	0.081794262
0.072461605	0.092001438
0.059888363	0.078738213
0.064208269	0.083354950
0.060903072	0.080704212
0.067788363	0.087251186
0.059227705	0.080291510
0.064913988	0.084327459
0.060736656	0.080396891
0.049573898	0.069257259
0.046857357	0.066674948
0.056138277	0.075865984
0.045834541	0.064667463
0.049669743	0.072008848
0.059276342	0.078836441
0.055562019	0.075054407
0.060959339	0.080725670
0.065100908	0.084675789
0.064576864	0.083880186
0.072903395	0.092144966
0.075250626	0.094842911
0.058250666	0.077906847
0.063515902	0.082710266
0.068042517	0.086963892
0.061935186	0.081320047
0.044080496	0.064319849
0.063409567	0.083005905
0.065845728	0.085288525
0.065669537	0.085251093
0.049364805	0.069060802
0.054547548	0.074218035
0.058666229	0.078135014
0.062516451	0.081627846
0.070757866	0.090527058
0.053023815	0.072810888
0.067919493	0.087855816
0.061488628	0.081088543
0.043260574	0.062978983
0.059967518	0.079374790
0.052816391	0.072276354
0.057522774	0.077054501
0.063845396	0.083217144
0.069666386	0.089399338
0.061432123	0.080687284
0.056961298	0.076465845
0.050426960	0.069899559
0.055868149	0.075804234
0.060833216	0.080413103
0.050475597	0.070125103
0.058962584	0.078387499
0.071721315	0.091306686
0.059918880	0.079560280
0.070274115	0.090425968
0.073273182	0.092421293
0.054082870	0.073501825
0.050066233	0.070102215
0.060259819	0.079906464
0.061562061	0.081075191
0.045027733	0.064796686
0.071844339	0.091104507
0.060906410	0.080361128
0.072051048	0.092622280
0.062529087	0.081739902
0.056045771	0.075592279
0.066117287	0.085248232
0.068970919	0.088386536
0.076879978	0.096565247
0.064206362	0.083666086
0.067541361	0.087311983
0.061110020	0.080648422
0.064439058	0.083937407
0.058646917	0.078220367
0.050598621	0.069857836
0.061852694	0.078865528
0.065937757	0.084592581
0.043576956	0.063440800
0.054505587	0.074123383
0.058291197	0.078013897
0.053193092	0.073089600
0.058107615	0.077800274
0.048380852	0.067992926
0.065792084	0.085654259
0.061976433	0.081309557
0.070107460	0.089574814
0.061021805	0.080599308
0.066138744	0.085551977
0.057342291	0.077086449
0.076525450	0.096056700
0.048131704	0.067890167
0.052453279	0.072108507
0.073550701	0.093212128
0.069040537	0.088521719
0.064605474	0.083893776
0.047994614	0.067637205
0.043648481	0.063546896
0.055189848	0.075059414
0.068377495	0.088425875
0.055988789	0.075526237
0.071309090	0.090797663
0.048677206	0.068067789
0.052525759	0.072343111
0.061745644	0.081096172
0.068418026	0.087648630
0.073724270	0.092902422
0.065859556	0.085182905
0.055152893	0.074910641
0.048978329	0.068728209
0.058790922	0.080052137
0.054438591	0.073835611
0.063109636	0.082613230
0.042675018	0.062404394
0.049810410	0.069271326
0.049403191	0.068968534
0.063177586	0.082631588
0.048182726	0.067605257
0.060453653	0.080060959
0.058454037	0.078134775
0.066552401	0.085972309
0.057249308	0.077097893
0.059890032	0.079591036
0.067314386	0.086796761
0.052397251	0.072819471
0.053406954	0.073531151
0.046273470	0.065716267
0.046804428	0.066541195
0.048900127	0.068744421
0.064678192	0.084177256
0.059209824	0.078814030
0.058233738	0.077976704
0.056719065	0.076494932
0.050207853	0.069690466
0.076593876	0.096502542
0.069129467	0.088812590
0.050777197	0.070436954
0.069465399	0.089231491
0.055126190	0.074993849
0.054795265	0.074486017
0.058994293	0.078477144
0.055435896	0.074926853
0.066233873	0.085679531
0.049027920	0.069064379
0.064173937	0.083675861
0.070754290	0.089947939
0.066629410	0.086312771
0.072733402	0.092513323
0.062953711	0.082633018
0.058280945	0.078013182
0.058605194	0.078365803
0.068720818	0.088248730
0.055817842	0.075783014
0.060282230	0.080087662
0.047759295	0.067471981
0.047041655	0.066015005
0.048662901	0.067853451
0.039413214	0.058997869
0.048665524	0.068353653
0.043088436	0.062350750
0.057050705	0.076329231
0.058274031	0.078015327
0.058902264	0.078886986
0.056188583	0.075643539
0.078400135	0.098046541
0.065604687	0.084671497
0.045314312	0.064951181
0.056345940	0.075730562
0.067330837	0.087153196
0.050638914	0.070474148
0.045418024	0.065330982
0.046494246	0.066048861
0.068654537	0.088204622
0.064339399	0.084321499
0.049694300	0.069473028
0.040616751	0.060423851
0.048443317	0.068144560
0.054858685	0.074885130
0.048838854	0.068872213
0.053864002	0.073317051
0.066242456	0.085738659
0.067685127	0.088969231
0.040284395	0.059976816
0.062794924	0.082379580
0.044532537	0.064828396
0.055245399	0.074193954
0.058202028	0.077459335
0.058136463	0.077659845
0.077343941	0.096857786
0.056214571	0.075853586
0.068918705	0.088426113
0.052252054	0.072224617
0.044990301	0.064513445
0.058017015	0.077788830
0.056245804	0.075935841
0.055475473	0.075201273
0.058876276	0.078825951
0.048882961	0.068932295
0.062822342	0.082760096
0.055456638	0.075388670
0.065582991	0.085532665
0.067489862	0.087417126
0.048434973	0.068772793
0.052450418	0.072011709
0.048521757	0.068088531
0.052409649	0.071688414
0.059488058	0.079192162
0.061397791	0.080893040
0.060320377	0.079883814
0.078829288	0.098860264
0.056819439	0.076340437
0.056808472	0.078344822
0.050638676	0.070206881
0.057569504	0.077496052
0.064174891	0.083811760
0.053086519	0.072854280
0.056306362	0.076148272
0.069411755	0.089329243
0.053430796	0.073461294
0.036753893	0.056916237
0.051855326	0.071716547
0.056751490	0.076371908
0.044773102	0.064997435
0.056884766	0.076382637
0.038990259	0.059062958
0.050455809	0.069901943
0.059414625	0.079159737
0.040180922	0.059970617
0.062593699	0.082691908
0.049211979	0.068952799
0.062365532	0.081941128
0.060776472	0.080480576
0.070049524	0.091479063
0.057749510	0.077613592
0.057651043	0.077761412
0.045181274	0.064831972
0.058423042	0.077811241
0.055415154	0.075014591
0.064938784	0.084615946
0.047864914	0.067174911
0.065099716	0.084845304
0.053130150	0.073079586
0.058602333	0.078241110
0.062636375	0.082512856
0.060722589	0.080839872
0.060307026	0.079773664
0.064180613	0.083743334
0.050838470	0.070275068
0.066810369	0.086781740
0.064345837	0.083923817
0.062925816	0.083181143
0.043661833	0.063647270
0.047186136	0.066899776
0.066390753	0.085623741
0.061764717	0.081556559
0.075562239	0.095184088
0.067329168	0.086980581
0.063331842	0.082906723
0.056047440	0.075828075
0.047652006	0.067086458
0.057644844	0.077261448
0.049162626	0.069080353
0.057265759	0.077057838
0.056763411	0.076262712
0.050865412	0.070206881
0.044550180	0.064114571
0.040418148	0.060626268
0.046126127	0.065811872
0.067612410	0.087384462
0.046859026	0.068117142
0.050223827	0.069937229
0.031750441	0.051854372
0.055269718	0.075047493
0.044914246	0.064598083
0.049665213	0.070253372
0.065512657	0.084910393
0.070174217	0.089936733
0.047269106	0.067069769
0.049208879	0.068650007
0.066153526	0.085693836
0.057246685	0.076596737
0.046940088	0.067054510
0.061498165	0.081344366
0.062253714	0.081742764
0.053104877	0.072539330
0.057041883	0.076126814
0.058796883	0.077985525
0.060169697	0.079434872
0.065582037	0.085224152
0.049897194	0.069930553
0.051560879	0.071164131
0.051818371	0.071577311
0.047491312	0.066865921
0.045643568	0.065184116
0.053297758	0.072944641
0.066197872	0.085534334
0.069775581	0.091402292
0.068896294	0.088853836
0.052716255	0.072388649
0.055202723	0.074551582
0.051577806	0.070781231
0.055836678	0.074858189
0.053642273	0.073591709
0.060504436	0.080220461
0.051723480	0.071218252
0.055721283	0.075134277
0.073485851	0.095219374
0.059262276	0.079199553
0.054024458	0.073662519
0.068212271	0.087827921
0.070817471	0.090699196
0.068486929	0.087904930
0.072831154	0.092600346
0.049595356	0.069506645
0.042705536	0.062589169
0.060330153	0.079743147
0.074313879	0.093807459
0.068814278	0.088609457
0.053155661	0.073041677
0.059400558	0.079123259
0.064163923	0.083703518
0.040493250	0.060149193
0.043971300	0.063678741
0.058003902	0.077357054
0.053654194	0.073272705
0.061639786	0.081212044
0.051117420	0.072517872
0.046003819	0.065095186
0.050175905	0.070062160
0.039540052	0.059356928
0.052285194	0.071910858
0.067087173	0.086703300
0.047499180	0.067203760
0.042730808	0.063176870
0.052102327	0.071838856
0.049371243	0.068343401
0.050074339	0.069027662
0.048470259	0.067606688
0.046953440	0.066288471
0.065960646	0.086070776
0.042316437	0.061885357
0.049266815	0.068786144
0.049270868	0.068943501
0.048756361	0.068533182
0.034111261	0.054084539
0.052109718	0.071175098
0.058255911	0.077710867
0.045219421	0.065082788
0.036601543	0.056653261
0.046731949	0.066471100
0.034066439	0.054190874
0.044849634	0.064307451
0.063370466	0.082710981
0.049101114	0.068276167
0.055781603	0.075586081
0.062194347	0.081512928
0.052042007	0.071665525
0.059221506	0.079316139
0.043856621	0.063577652
0.043382406	0.062569380
0.060069323	0.079301119
0.043654919	0.063544273
0.045650005	0.065034628
0.055842876	0.075131178
0.053133011	0.073122740
0.054128647	0.073701620
0.058556795	0.078006268
0.054134369	0.073600054
0.056394577	0.076102972
0.065409660	0.085059881
0.057941914	0.078784943
0.043018341	0.062897682
0.052846432	0.072346449
0.047187805	0.066909790
0.048649073	0.067512274
0.060407639	0.079866648
0.064949989	0.084823370
0.058339357	0.078105688
0.049945354	0.069979668
0.051118851	0.070859909
0.060657740	0.080587626
0.046915054	0.066421032
0.048892260	0.068797588
0.042329550	0.062735558
0.043312550	0.063330412
0.035098791	0.055237532
0.052200317	0.071803808
0.053184032	0.072502613
0.043369770	0.063523054
0.052547693	0.072666407
0.055755615	0.075205803
0.041303396	0.061250925
0.040169477	0.059629917
0.056031704	0.076038599
0.039521456	0.059625626
0.043779850	0.063476086
0.029177904	0.049040556
