data_stall_time	cpu2gpu_time	gpu_time
1.914524555	0.001793146	0.150080204
0.000243902	0.001793146	0.150089025
0.000276566	0.001793146	0.150082827
0.000321627	0.001793146	0.150083542
0.000247717	0.001793146	0.150081873
0.000303984	0.001793146	0.150082111
0.000269651	0.001793146	0.160316944
0.000407934	0.001793146	0.167304516
0.021863461	0.001793146	0.164155006
0.000555277	0.001793146	0.150081873
0.000240564	0.001793146	0.150083542
0.000270844	0.001793146	0.150083065
0.000347614	0.001793146	0.150074244
0.000270844	0.001793146	0.150088310
0.000333548	0.001793146	0.155148268
0.015607834	0.001793146	0.150090456
0.064052582	0.001793146	0.165261507
0.000490904	0.001793146	0.162700653
0.000826597	0.001793146	0.150072813
0.000272751	0.001793146	0.150083303
0.000261068	0.001793146	0.150079966
0.000295162	0.001793146	0.150086403
0.000298262	0.001793146	0.150070667
0.000650644	0.001793146	0.158185959
0.000654936	0.001793146	0.155196428
0.046940088	0.001793146	0.150079489
0.000265121	0.001793146	0.150099516
0.000338793	0.001793146	0.150084019
0.131283045	0.001793146	0.150084734
0.000273943	0.001793146	0.150086641
0.000310659	0.001793146	0.155169487
0.015643597	0.001793146	0.155143976
0.015889168	0.001793146	0.168147802
0.014457703	0.001793146	0.150080204
0.000261545	0.001793146	0.150088310
0.000369310	0.001793146	0.155165434
0.044366360	0.001793146	0.150089025
0.000283718	0.001793146	0.150085926
0.000267744	0.001793146	0.155182362
0.015969753	0.001793146	0.155339718
0.000595808	0.001793146	0.150098324
0.000346899	0.001793146	0.150088549
0.000262499	0.001793146	0.150085926
0.000357151	0.001793146	0.150090694
0.142482996	0.001793146	0.150088310
0.000347137	0.001793146	0.150080681
0.000335455	0.001793146	0.150082350
0.000318050	0.001793146	0.152097225
0.000300646	0.001793146	0.150092602
0.000324965	0.001793146	0.150099039
0.000293732	0.001793146	0.150096893
0.000277042	0.001793146	0.150099516
0.137893677	0.001793146	0.156650543
0.000456810	0.001793146	0.150095940
0.000279188	0.001793146	0.155180216
0.015821457	0.001793146	0.150098801
0.000314951	0.001793146	0.150094271
0.000316381	0.001793146	0.150095701
0.000291586	0.001793146	0.150095224
0.000257730	0.001793146	0.152456760
0.093513250	0.001793146	0.150094032
0.000265121	0.001793146	0.150121689
0.000414848	0.001793146	0.150102139
0.000320673	0.001793146	0.150094509
0.000319004	0.001793146	0.150104046
0.000395775	0.001793146	0.150096655
0.000274658	0.001793146	0.150094271
0.000284433	0.001793146	0.155156851
0.118396521	0.001793146	0.150107622
0.000303745	0.001793146	0.160955906
0.000484705	0.001793146	0.150101900
0.000298977	0.001793146	0.150095701
0.000299215	0.001793146	0.150105000
0.134824276	0.001793146	0.150099516
0.000284195	0.001793146	0.150128365
0.000626802	0.001793146	0.155171871
0.016098738	0.001793146	0.155191898
0.014088154	0.001793146	0.150093317
0.000216007	0.001793146	0.150092840
0.000291348	0.001793146	0.150095224
0.000269890	0.001793146	0.155188084
0.035377502	0.001793146	0.150107384
0.000368357	0.001793146	0.150096178
0.000304461	0.001793146	0.164931774
0.343360662	0.001793146	0.150123835
0.000538826	0.001793146	0.150111675
0.000304222	0.001793146	0.150094271
0.000264883	0.001793146	0.155163050
0.021041155	0.001793146	0.150090456
0.000307798	0.001793146	0.150097370
0.000296116	0.001793146	0.155184507
0.015570402	0.001793146	0.150107861
0.093002558	0.001793146	0.150096893
0.000276089	0.001793146	0.161069393
0.000365257	0.001793146	0.155178308
0.023818493	0.001793146	0.150093317
0.000270844	0.001793146	0.150113583
0.000511169	0.001793146	0.150089502
0.000284433	0.001793146	0.150094509
0.000273466	0.001793146	0.152133465
0.297281265	0.001793146	0.150099516
0.000333786	0.001793146	0.156742811
0.000550270	0.001793146	0.150101662
0.000277281	0.001793146	0.150087833
0.000283480	0.001793146	0.150089025
0.000351191	0.001793146	0.150079727
0.000310183	0.001793146	0.155171633
0.022763252	0.001793146	0.155670404
0.014011860	0.001793146	0.150099754
0.000310183	0.001793146	0.150085449
0.000323772	0.001793146	0.150084257
0.000303507	0.001793146	0.158141613
0.000378370	0.001793146	0.150078297
0.000286341	0.001793146	0.150086164
0.000281334	0.001793146	0.155158281
0.000384331	0.001793146	0.150080919
0.543122292	0.001793146	0.155185938
0.020658255	0.001793146	0.150083542
0.000279903	0.001793146	0.150085688
0.000258207	0.001793146	0.150086164
0.000284195	0.001793146	0.150092602
0.000368834	0.001793146	0.159701347
0.000351191	0.001793146	0.150091648
0.000305653	0.001793146	0.150095940
0.368977070	0.001793146	0.150131464
0.000514984	0.001793146	0.150102139
0.000333548	0.001793146	0.150091410
0.000277042	0.001793146	0.150094509
0.000256538	0.001793146	0.150093317
0.000306368	0.001793146	0.150095224
0.000335455	0.001793146	0.150101423
0.000376463	0.001793146	0.155171871
0.030036926	0.001793146	0.150092602
0.000310183	0.001793146	0.150110483
