data_stall_time	cpu2gpu_time	gpu_time
1.922425985	0.001758814	0.075401306
0.016046286	0.001758814	0.070271492
0.000402212	0.001758814	0.070263386
0.000354767	0.001758814	0.070258617
0.000357628	0.001758814	0.070290089
0.000445366	0.001758814	0.070218086
0.000572443	0.001758814	0.070263624
0.000506401	0.001758814	0.070263863
0.667482376	0.001758814	0.075401306
0.037273169	0.001758814	0.070257902
0.000477791	0.001758814	0.075367928
0.016228199	0.001758814	0.070264816
0.000375509	0.001758814	0.070266247
0.000376701	0.001758814	0.070268631
0.000607491	0.001758814	0.070265293
0.000373363	0.001758814	0.070265532
0.644927263	0.001758814	0.075345516
0.387976646	0.001758814	0.070273876
0.000377178	0.001758814	0.070259571
0.000372171	0.001758814	0.070266724
0.000376463	0.001758814	0.070270538
0.000388622	0.001758814	0.070283890
0.000549793	0.001758814	0.070261478
0.000371218	0.001758814	0.070264816
0.517337799	0.001758814	0.075392246
0.199247599	0.001758814	0.070268154
0.000387430	0.001758814	0.070266724
0.000374317	0.001758814	0.070269346
0.000418663	0.001758814	0.070257902
0.000410080	0.001758814	0.070261955
0.000560284	0.001758814	0.070281267
0.000373840	0.001758814	0.070295811
0.597244263	0.001758814	0.075410843
0.016049862	0.001758814	0.072212696
0.000441551	0.001758814	0.075420380
0.028578281	0.001758814	0.075397730
0.025487661	0.001758814	0.070266724
0.000436068	0.001758814	0.070268393
0.000535488	0.001758814	0.070266485
0.000378847	0.001758814	0.070208549
0.764485836	0.001758814	0.075312376
0.016100407	0.001758814	0.070274353
0.000382900	0.001758814	0.070265770
0.000366926	0.001758814	0.070264101
0.000433922	0.001758814	0.070265532
0.160458088	0.001758814	0.075350523
0.015941858	0.001758814	0.070276499
0.000374317	0.001758814	0.070263147
0.597129583	0.001758814	0.070275784
0.112540722	0.001758814	0.070270061
0.000399351	0.001758814	0.070258379
0.000367641	0.001758814	0.070268154
0.000372887	0.001758814	0.070262194
0.264447451	0.001758814	0.070270061
0.000509501	0.001758814	0.070282936
0.000381947	0.001758814	0.075398922
0.362797022	0.001758814	0.070269823
0.310230255	0.001758814	0.070264339
0.000427961	0.001758814	0.070266247
0.000386477	0.001758814	0.070266724
0.000387192	0.001758814	0.070265532
0.139302731	0.001758814	0.075399399
0.015908957	0.001758814	0.070282698
0.000386000	0.001758814	0.070267916
0.540388823	0.001758814	0.075362206
0.034946442	0.001758814	0.070261478
0.000385046	0.001758814	0.070204020
0.000381470	0.001758814	0.070258617
0.000370264	0.001758814	0.070261955
0.291426420	0.001758814	0.070294619
0.000527382	0.001758814	0.070254803
0.000368118	0.001758814	0.070262194
0.532855749	0.001758814	0.070269346
0.000427723	0.001758814	0.070266247
0.000380754	0.001758814	0.070264578
0.000373840	0.001758814	0.070268631
0.000382185	0.001758814	0.070269823
0.417676687	0.001758814	0.070270538
0.000551939	0.001758814	0.070267200
0.000369787	0.001758814	0.070274830
0.570788383	0.001758814	0.070258617
0.000412941	0.001758814	0.070262909
0.000380754	0.001758814	0.070270777
0.000369787	0.001758814	0.070270061
0.000377893	0.001758814	0.075409174
0.390439034	0.001758814	0.070264101
0.000496626	0.001758814	0.070258617
0.000370264	0.001758814	0.070267200
0.506825686	0.001758814	0.070271015
0.000380039	0.001758814	0.070267439
0.000382900	0.001758814	0.075392723
0.015913248	0.001758814	0.075367928
0.026682377	0.001758814	0.070263147
0.410610199	0.001758814	0.075395584
0.015915155	0.001758814	0.073887110
0.000420809	0.001758814	0.070279837
0.372797489	0.001758814	0.070280313
0.000381470	0.001758814	0.070259094
0.000383139	0.001758814	0.070269346
0.000372648	0.001758814	0.070265532
0.000381231	0.001758814	0.070266008
0.373860836	0.001758814	0.070276976
0.000533104	0.001758814	0.075409412
0.026440144	0.001758814	0.070267439
0.451807499	0.001758814	0.070264816
0.000376940	0.001758814	0.070268631
0.000379324	0.001758814	0.087761164
0.000509977	0.001758814	0.070262671
0.000384569	0.001758814	0.078206062
0.519862413	0.001758814	0.070271015
0.000530005	0.001758814	0.070264578
0.000372887	0.001758814	0.070267677
0.202250242	0.001758814	0.070262432
0.000375986	0.001758814	0.070271015
0.000381708	0.001758814	0.070268154
0.000367641	0.001758814	0.075398922
0.018490553	0.001758814	0.070255756
0.526482344	0.001758814	0.070263624
0.000538349	0.001758814	0.070264101
0.000374079	0.001758814	0.070269108
0.372538567	0.001758814	0.070272923
0.000474930	0.001758814	0.075391054
0.015744686	0.001758814	0.075353384
0.021327734	0.001758814	0.070277929
0.000416517	0.001758814	0.070268631
0.187896252	0.001758814	0.070256472
0.000555038	0.001758814	0.070270300
0.000390053	0.001758814	0.075416088
0.606500626	0.001758814	0.070269108
0.000377893	0.001758814	0.075408459
0.021254778	0.001758814	0.070280313
0.000380278	0.001758814	0.070266008
0.000398874	0.001758814	0.070208073
0.267888308	0.001758814	0.070268393
0.000393867	0.001758814	0.070269823
0.000376701	0.001758814	0.073269367
0.484058619	0.001758814	0.070262909
0.000374317	0.001758814	0.070269585
0.000387907	0.001758814	0.070270538
0.000372648	0.001758814	0.070261955
0.000372410	0.001758814	0.070267677
