data_stall_time	cpu2gpu_time	gpu_time
1.848176956	0.001811028	0.107511759
0.000510216	0.001811028	0.112558842
0.015999079	0.001811028	0.107513905
0.000388384	0.001811028	0.107511520
0.000481367	0.001811028	0.107506990
0.000401497	0.001811028	0.107508898
0.002330303	0.001811028	0.107499838
0.000399828	0.001811028	0.107509851
0.618460655	0.001811028	0.107520819
0.000620604	0.001811028	0.107509136
0.000574350	0.001811028	0.107509613
0.000429630	0.001811028	0.107511520
0.000671387	0.001811028	0.107514858
0.000412941	0.001811028	0.107512474
0.000476360	0.001811028	0.107509136
0.000553608	0.001811028	0.107511282
0.497437477	0.001811028	0.107507467
0.000461578	0.001811028	0.112600565
0.022946358	0.001811028	0.107584953
0.000564814	0.001811028	0.107519388
0.000496149	0.001811028	0.107511044
0.000434399	0.001811028	0.107505798
0.000485897	0.001811028	0.107527733
0.000557423	0.001811028	0.107512712
0.476481676	0.001811028	0.107524633
0.000423431	0.001811028	0.107509851
0.000422239	0.001811028	0.107514620
0.000415564	0.001811028	0.107513905
0.000492811	0.001811028	0.107510328
0.000436306	0.001811028	0.107517481
0.000498533	0.001811028	0.107515097
0.000556469	0.001811028	0.107517958
0.602613211	0.001811028	0.112608194
0.019618750	0.001811028	0.107515097
0.000415564	0.001811028	0.117272854
0.000512838	0.001811028	0.107513189
0.000435829	0.001811028	0.107506752
0.000427961	0.001811028	0.107515812
0.000469685	0.001811028	0.107522249
0.000556946	0.001811028	0.107509851
0.324790001	0.001811028	0.122258902
0.000491381	0.001811028	0.107509613
0.263486624	0.001811028	0.107506514
0.000428200	0.001811028	0.107511044
0.000439882	0.001811028	0.107513189
0.000458241	0.001811028	0.107508421
0.000467062	0.001811028	0.107514858
0.000421047	0.001811028	0.112643719
0.276809216	0.001811028	0.107503891
0.000423908	0.001811028	0.112658262
0.038829565	0.001811028	0.107510328
0.000426531	0.001811028	0.107510328
0.000482082	0.001811028	0.107514620
0.000419140	0.001811028	0.112608671
0.506499529	0.001811028	0.107506990
0.000423193	0.001811028	0.107516289
0.000522137	0.001811028	0.107512712
0.000422955	0.001811028	0.112597466
0.080525160	0.001811028	0.107510805
0.000422239	0.001811028	0.107517481
0.000440359	0.001811028	0.107511520
0.000434399	0.001811028	0.107517004
0.415715456	0.001811028	0.107521057
0.000590801	0.001811028	0.125455618
0.056607246	0.001811028	0.107526541
0.000423908	0.001811028	0.107512712
0.138789654	0.001811028	0.107511997
0.000549793	0.001811028	0.107516050
0.000646830	0.001811028	0.107510805
0.000426769	0.001811028	0.107517242
0.066177368	0.001811028	0.107517004
0.000439405	0.001811028	0.107520819
0.264821053	0.001811028	0.111279726
0.000434875	0.001811028	0.107516527
0.512223244	0.001811028	0.115430832
0.000511169	0.001811028	0.107510328
0.000451088	0.001811028	0.107512474
0.000427723	0.001811028	0.107508421
0.000521898	0.001811028	0.112642050
0.021289587	0.001811028	0.112686396
0.000954151	0.001811028	0.107525349
0.000460148	0.001811028	0.107516289
0.360805750	0.001811028	0.107517242
0.000449896	0.001811028	0.120831966
0.000772715	0.001811028	0.107522249
0.000433683	0.001811028	0.116882086
0.000635624	0.001811028	0.107515335
0.000427485	0.001811028	0.112614155
0.025279999	0.001811028	0.118684053
0.198191643	0.001811028	0.107516289
0.200883150	0.001811028	0.107510090
0.000429153	0.001811028	0.107515812
0.000453711	0.001811028	0.115735292
0.000506163	0.001811028	0.112669230
0.015969038	0.001811028	0.107507467
0.000428438	0.001811028	0.107514620
0.151226759	0.001811028	0.107518911
0.063426733	0.001811028	0.107509613
0.405540943	0.001811028	0.107516050
0.000439882	0.001811028	0.112657547
0.021130323	0.001811028	0.107513666
0.000428915	0.001811028	0.121720791
0.195327520	0.001811028	0.107504845
0.000428200	0.001811028	0.107513666
0.000471830	0.001811028	0.107517242
0.000453234	0.001811028	0.107516527
0.304016829	0.001811028	0.107498169
0.000607252	0.001811028	0.107509136
0.000440121	0.001811028	0.107502699
0.000466347	0.001811028	0.107506037
0.367469549	0.001811028	0.112659693
0.016083717	0.001811028	0.107512951
0.000454903	0.001811028	0.107510090
0.000519991	0.001811028	0.107504606
