cpu2gpu_time	gpu_time
0.009138823	0.612174988
0.008115292	0.308547020
0.008085489	0.307751417
0.008253574	0.323430300
0.008161545	0.307654142
0.008103848	0.307930708
0.008071423	0.307043314
0.008331060	0.307134390
0.008115768	0.307723284
0.008233070	0.307679176
0.008071661	0.307653904
0.008075714	0.307703733
0.008320570	0.307633400
0.008078337	0.307048082
0.008169413	0.307703018
0.008090019	0.308071613
0.008205891	0.307157040
0.008065939	0.307698727
0.008050919	0.307726145
0.008161068	0.307778835
0.008094311	0.307732105
0.008126259	0.307170153
0.008136749	0.307724237
0.008122206	0.307014942
0.008151054	0.307147741
0.008129358	0.307859182
0.008151770	0.307048082
0.008110523	0.306964636
0.008137226	0.307116747
0.008252621	0.307046413
0.008050919	0.306926012
0.008068085	0.307604790
0.008133650	0.307625532
0.008111715	0.307547331
0.008059025	0.307592869
0.008066654	0.307655334
0.008100271	0.307158232
0.008117914	0.307660103
0.008119106	0.317019701
0.008059025	0.307572126
0.008143187	0.307618380
0.008067131	0.307575464
0.008107424	0.307518721
0.008095741	0.307685614
0.008120537	0.307098150
0.008263350	0.307008266
0.008052349	0.307629824
0.008060694	0.307741165
0.008061409	0.306975365
0.008110285	0.307671070
0.008100986	0.307657242
0.008114576	0.307833672
0.008092403	0.307634592
0.008054018	0.307031155
0.008078814	0.306929350
0.008324623	0.307751417
