cpu2gpu_time	gpu_time
0.002952814	0.492607594
0.002331257	0.100251436
0.002417088	0.105174303
0.002344131	0.092303991
0.002349377	0.092573881
0.002367973	0.092250824
0.002363443	0.091897249
0.002343178	0.091984749
0.002358913	0.092021942
0.002372026	0.092074871
0.002447128	0.092070580
0.002365351	0.091865063
0.002378941	0.092005730
0.002402067	0.092049837
0.002366304	0.091844797
0.002378464	0.091967821
0.002347231	0.091812849
0.002383232	0.091960907
0.002404451	0.091878891
0.002396107	0.091873646
0.002355099	0.091823578
0.002532244	0.091849327
0.002366066	0.091668606
0.002353907	0.096632481
0.002336502	0.091823578
0.002384424	0.091912746
0.002382278	0.091679573
0.002345085	0.091758490
0.002336025	0.091984510
0.002385616	0.092475176
0.002338409	0.091881275
0.002340317	0.091837883
0.002338171	0.091854811
0.002374411	0.091922760
0.002395391	0.091943264
0.002376556	0.091841698
0.002380371	0.091883659
0.002388954	0.091747284
0.002378225	0.091850758
0.002371311	0.091766596
0.002385139	0.091850281
0.002393246	0.091701508
0.002393484	0.091956854
0.002346992	0.093240023
0.002329826	0.091803789
0.002375126	0.091917276
0.002410173	0.092116833
0.002364635	0.091857910
0.008067608	0.091896296
0.002358675	0.091934443
0.002362728	0.091783285
0.002343416	0.091779470
0.002332449	0.091646671
0.002369404	0.091896057
0.002342701	0.091696501
0.002378464	0.091889143
