cpu2gpu_time	gpu_time
0.001028538	0.350124359
0.000742435	0.034688711
0.000747442	0.034643650
0.000717878	0.034781456
0.000821114	0.034829140
0.000805855	0.033304930
0.000734091	0.032897711
0.000778675	0.032718658
0.000728130	0.032550335
0.000820160	0.033331633
0.000735283	0.032422304
0.000762224	0.032698393
0.000820398	0.032628059
0.000830650	0.032428503
0.000751257	0.032377005
0.000741005	0.034411192
0.000763655	0.033783913
0.000731945	0.032404423
0.000737429	0.032360077
0.000766993	0.032409430
0.000811100	0.032414198
0.000820637	0.032444954
0.000754118	0.032264709
0.000724554	0.032207489
0.000832319	0.032283545
0.000821829	0.032349110
0.000796556	0.032286167
0.000724316	0.032256603
0.000727654	0.032789469
0.000825882	0.032757998
0.000722170	0.032334328
0.000759602	0.032288790
0.000769615	0.032400131
0.000749111	0.032435179
0.000839472	0.032387257
0.000753641	0.032370806
0.000756264	0.032242537
0.000744343	0.032900572
0.000747204	0.034532785
0.000732899	0.032232523
0.000744820	0.032260656
0.000733137	0.032382250
0.000782967	0.032408714
0.000743389	0.032433987
0.000842571	0.032335758
0.000735998	0.032382250
0.000770330	0.032641649
0.000838757	0.032289028
0.000759125	0.032380581
0.000740767	0.032317400
0.000741243	0.032394886
0.000766277	0.033625364
0.000764370	0.032388210
0.000763416	0.032518148
0.000804901	0.032296658
0.000732660	0.032342672
