20.4343	20.4086	20.4354	11.8241
40.3184	25.6369	32.0695	11.8219
58.5369	25.6848	31.9801	11.8256
73.2554	25.6631	32.0404	11.8152
73.1109	25.6009	31.9794	11.8134
72.7043	25.6401	31.9135	11.8145
