0.0251
0.0291
0.0277
0.0332
0.0304
0.0324
0.0324
0.0346
0.0408
0.0377
0.0407
0.0504
0.0448
0.0466
0.0470
0.0494
0.0516
0.0551
0.0540
0.0601
0.0588
0.0617
0.0628
0.0673
0.0702
0.0694
0.0690
0.0751
0.0748
0.0771
0.0860
0.0820
0.1507
0.2948
0.6029
