0.0122
0.0140
0.0150
0.0172
0.0211
0.0230
0.0259
0.0286
0.0317
0.0342
0.0372
0.0395
0.0430
0.0454
0.0481
0.0509
0.0534
0.0563
0.0578
0.0618
0.0645
0.0669
0.0712
0.0741
0.0774
0.0795
0.0826
0.0850
0.0875
0.0913
0.0931
0.0964
0.1859
0.3681
0.7510
