data_stall_time	cpu2gpu_time	gpu_time
1.746151686	0.002126217	0.048437119
0.173390627	0.002126217	0.036253214
0.058934212	0.002126217	0.036287546
0.034801960	0.002126217	0.031141043
0.000447273	0.002126217	0.031141758
0.000396490	0.002126217	0.031143427
0.000532150	0.002126217	0.031139135
0.000510931	0.002126217	0.031142235
0.850784063	0.002126217	0.031140804
0.375731468	0.002126217	0.036235571
0.073531628	0.002126217	0.031141043
0.000414610	0.002126217	0.031142235
0.000389099	0.002126217	0.031141758
0.000394583	0.002126217	0.031141281
0.000542402	0.002126217	0.031140089
0.000533104	0.002126217	0.031141043
0.710676432	0.002126217	0.031142712
0.398499489	0.002126217	0.048459530
0.000396013	0.002126217	0.031094551
0.000606060	0.002126217	0.036263943
0.018033981	0.002126217	0.031146765
0.000381947	0.002126217	0.031138897
0.000412941	0.002126217	0.031138897
0.000548124	0.002126217	0.031142950
0.850988865	0.002126217	0.036330700
0.117678404	0.002126217	0.031140089
0.553293467	0.002126217	0.048959970
0.000413895	0.002126217	0.031142950
0.000419140	0.002126217	0.031146526
0.000425339	0.002126217	0.031145811
0.000410318	0.002126217	0.031139612
0.000533104	0.002126217	0.031140566
0.446238995	0.002126217	0.031140327
0.193812609	0.002126217	0.036153555
0.529081106	0.002126217	0.036597967
0.001129389	0.002126217	0.031147718
0.000389576	0.002126217	0.031138659
0.000386715	0.002126217	0.031144619
0.000401258	0.002126217	0.031142950
0.000532150	0.002126217	0.031146765
0.395008802	0.002126217	0.048627615
0.304265261	0.002126217	0.048523664
0.227456331	0.002126217	0.031145811
0.000415325	0.002126217	0.031152010
0.000418663	0.002126217	0.031146526
0.000409365	0.002126217	0.031147480
0.000430584	0.002126217	0.031147957
0.000529528	0.002126217	0.036223888
0.657820702	0.002126217	0.036280155
0.308121920	0.002126217	0.036281347
0.000589848	0.002126217	0.031140327
0.000408173	0.002126217	0.031146288
0.000438929	0.002126217	0.031145811
0.000403643	0.002126217	0.031147718
0.000422239	0.002126217	0.031142950
0.000557661	0.002126217	0.031147003
1.021610737	0.002126217	0.048082829
0.287778854	0.002126217	0.031124592
