data_stall_time	cpu2gpu_time	gpu_time
6.351562500	0.001577377	0.015579939
0.000520945	0.001577377	0.015588522
0.000478983	0.001577377	0.015583277
0.000305414	0.001577377	0.015583277
0.000285625	0.001577377	0.015584230
0.000306368	0.001577377	0.015577555
0.000292063	0.001577377	0.015576363
0.000427246	0.001577377	0.015581131
0.000445604	0.001577377	0.020685911
0.026129484	0.001577377	0.015647650
0.000423908	0.001577377	0.015638113
0.000603199	0.001577377	0.015631914
0.000243664	0.001577377	0.020665646
0.015664816	0.001577377	0.015585899
0.000410557	0.001577377	0.015583038
0.000408888	0.001577377	0.015655756
0.000229120	0.001577377	0.020650387
0.015670300	0.001577377	0.022323370
0.000522852	0.001577377	0.020653248
0.015904188	0.001577377	0.015583277
0.000330448	0.001577377	0.015576363
0.000334263	0.001577377	0.015578985
0.000372887	0.001577377	0.020672083
0.015983343	0.001577377	0.020671606
0.015983820	0.001577377	0.022457123
0.000468969	0.001577377	0.020658493
0.026865959	0.001577377	0.015586376
0.000371695	0.001577377	0.015582323
0.000295162	0.001577377	0.015581369
0.000403166	0.001577377	0.020681858
0.015544891	0.001577377	0.020663023
0.015671253	0.001577377	0.015588760
0.000288963	0.001577377	0.015580893
0.000402212	0.001577377	0.015583277
0.000334740	0.001577377	0.015582085
0.000291348	0.001577377	0.020649195
0.016023397	0.001577377	0.025736570
0.000426769	0.001577377	0.020669222
0.038085699	0.001577377	0.020658493
0.041206121	0.001577377	0.020656109
1.366075993	0.001577377	0.020662546
0.030985832	0.001577377	0.020673752
0.030524015	0.001577377	0.020665884
0.033796549	0.001577377	0.020651579
0.029258251	0.001577377	0.015587091
0.000320673	0.001577377	0.015578032
0.000259876	0.001577377	0.015575647
0.000259876	0.001577377	0.015581131
0.000292540	0.001577377	0.015580893
0.000265837	0.001577377	0.015583038
0.000296354	0.001577377	0.020658255
0.010483980	0.001577377	0.019434452
0.000277758	0.001577377	0.015635252
0.000208855	0.001577377	0.015571594
0.000409842	0.001577377	0.020677805
0.015679121	0.001577377	0.021680832
0.000289679	0.001577377	0.015590191
0.000308037	0.001577377	0.015586138
0.000316381	0.001577377	0.015583754
0.000283480	0.001577377	0.015584469
0.000272989	0.001577377	0.015673161
0.000343323	0.001577377	0.015581131
0.000306845	0.001577377	0.015582561
0.000307083	0.001577377	0.015580416
0.000438690	0.001577377	0.015584469
0.000303745	0.001577377	0.015581131
0.000280619	0.001577377	0.015589476
0.000288248	0.001577377	0.015583277
0.000287294	0.001577377	0.015591145
0.000222921	0.001577377	0.015586853
0.000433445	0.001577377	0.015578032
0.000266790	0.001577377	0.036561251
0.023699760	0.001577377	0.015583992
0.000414610	0.001577377	0.015582085
0.000369787	0.001577377	0.015583754
0.000281811	0.001577377	0.020645618
0.015812635	0.001577377	0.024572372
0.000731945	0.001577377	0.020683050
0.025818110	0.001577377	0.020663738
0.027494431	0.001577377	0.015581846
1.563238859	0.001577377	0.020689011
0.024962425	0.001577377	0.020677090
0.010498524	0.001577377	0.020659208
0.015646219	0.001577377	0.020670891
0.010506153	0.001577377	0.018608809
0.000478506	0.001577377	0.020677090
0.026308298	0.001577377	0.020681381
0.026313782	0.001577377	0.020665646
0.026112080	0.001577377	0.015580654
0.000225067	0.001577377	0.015584469
0.000441074	0.001577377	0.015581369
0.000387907	0.001577377	0.015583515
0.000355959	0.001577377	0.015677929
0.000238180	0.001577377	0.015590906
0.000421286	0.001577377	0.015585184
0.980634212	0.001577377	0.020675182
0.025668383	0.001577377	0.020665884
0.015661716	0.001577377	0.020659685
0.015688181	0.001577377	0.015586376
0.000430584	0.001577377	0.015589237
0.000223875	0.001577377	0.015634537
0.000325441	0.001577377	0.015601635
0.000405788	0.001577377	0.015583038
0.000396252	0.001577377	0.015581131
0.000413418	0.001577377	0.015582800
0.000299215	0.001577377	0.020832539
0.015774965	0.001577377	0.025866032
0.000385284	0.001577377	0.020639658
0.030010223	0.001577377	0.030002117
0.024656534	0.001577377	0.020665884
0.010561466	0.001577377	0.020658493
0.015766859	0.001577377	0.020669222
0.015687466	0.001577377	0.020742416
0.015688658	0.001577377	0.020666838
0.015636444	0.001577377	0.020656824
0.036417723	0.001577377	0.020686388
0.015666962	0.001577377	0.020661354
0.015604258	0.001577377	0.020660639
0.015537500	0.001577377	0.020672321
0.010493517	0.001577377	0.024182320
0.359031439	0.001577377	0.020665646
0.027125359	0.001577377	0.020744324
0.025140524	0.001577377	0.020661592
0.025871515	0.001577377	0.020657539
0.026153088	0.001577377	0.020726442
0.030004740	0.001577377	0.020711422
0.015805483	0.001577377	0.020679474
0.015640974	0.001577377	0.020665407
0.015810013	0.001577377	0.020657539
0.015687227	0.001577377	0.020660877
0.015711069	0.001577377	0.020654917
0.015564680	0.001577377	0.015581846
0.000279188	0.001577377	0.015582085
0.000297546	0.001577377	0.015584469
0.000381470	0.001577377	0.015585423
0.707543135	0.001577377	0.015579700
0.000210524	0.001577377	0.015574694
0.000214577	0.001577377	0.015581369
0.000278473	0.001577377	0.015578985
0.000207186	0.001577377	0.015578747
0.000279903	0.001577377	0.015577078
0.000208139	0.001577377	0.015578032
0.000376225	0.001577377	0.015578270
0.000225067	0.001577377	0.015582085
0.000285864	0.001577377	0.015630960
0.000339746	0.001577377	0.020673513
0.032842159	0.001577377	0.020669699
0.015545368	0.001577377	0.022906780
0.000472069	0.001577377	0.020661831
0.026812315	0.001577377	0.020658255
0.015554428	0.001577377	0.020351887
0.000265837	0.001577377	0.015582085
0.000223160	0.001577377	0.020674229
0.015573263	0.001577377	0.016274452
0.000293970	0.001577377	0.020658493
0.028256416	0.001577377	0.020736217
0.029184103	0.001577377	0.020732403
0.015750647	0.001577377	0.020666599
0.015546560	0.001577377	0.015823841
0.000329494	0.001577377	0.020665169
0.192934513	0.001577377	0.020633221
0.015523911	0.001577377	0.020652056
0.015717983	0.001577377	0.020656109
0.304560184	0.001577377	0.020668030
